Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_K_x,J_K_y,J_K_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Li_x,J_Li_y,J_Li_z
45940,6399.309885168727,-0.0013972699,-0.0002137389,0.00023161748,-0.6592657340041232,-8.68349778638178,-0.2849960737626045,16.713985235660346,5.29069409360652,-10.238083041206545,4.648746581925536,-1.2201547894337885,8.099266099929446
45945,6399.309885168727,-0.0015690168,-0.00017719255,0.0001055665,0.33219963984828293,-11.728378824164727,-2.3777829772848142,15.700425941130506,5.739872886815802,-7.803748979181245,4.670840500303768,1.3755475540070599,7.757718670108629
45950,6399.309885168727,-0.0016644197,-0.00018115254,4.802808e-05,1.3028386336192737,-14.541224669194827,-4.320749842311207,15.111428431945514,6.110665089571895,-5.00704168658819,4.2891991850002,3.8176010062285046,6.9039782769099505
45955,6399.309885168727,-0.0017134447,-0.00025570174,8.091017e-05,2.211744291507954,-17.00480304446949,-6.106084576499133,14.872726471455225,6.908264374527945,-2.3390642837338174,3.61899550439108,5.483580065388286,6.021335585136878
45960,6399.309885168727,-0.0017669881,-0.0004306223,0.00021284417,3.0347837848714203,-19.051808718325383,-7.716112147555113,14.582224881950376,8.305395825130446,0.14083774194217202,3.0864576214035533,6.133454027486185,5.151461544671658
45965,6399.309885168727,-0.0018137052,-0.00069873483,0.0004319976,3.7603652471263436,-20.66346477988821,-9.122236564039204,13.730010540381903,10.172902275995666,2.4705921066516803,3.2130904954129273,5.877603342326071,4.227831462564976
45970,6399.309885168727,-0.0018179711,-0.0009864371,0.00073380565,4.38087660148102,-21.854022757422108,-10.288016599723498,12.234159842618235,12.296752590637123,4.547199229488915,4.088429797967422,4.944311084231776,3.3170041663028327
45975,6399.309885168727,-0.0017995123,-0.0011888026,0.0011010737,4.886639967368124,-22.650682430094935,-11.169890443478376,10.723754238943863,14.368677242420901,6.217947526443032,5.093071986778398,3.66904600317375,2.5281295876697216
45980,6399.309885168727,-0.0017793615,-0.0012706746,0.00143626,5.263851380266885,-23.075993579309326,-11.71761094152724,10.206575609564373,15.915541897990053,7.342940714267689,5.2330393188559015,2.5474925439872065,1.9508569908133746
45985,6399.309885168727,-0.001689338,-0.001301374,0.0016184883,5.491019483066509,-23.138950468876757,-11.879326584944003,11.324486036004382,16.742478821101187,7.948619293441089,3.887960809525851,1.783512550419434,1.5068940744598884
45990,6399.309885168727,-0.0015080994,-0.0013217333,0.0016741486,5.533138096456412,-22.84210523560516,-11.61590789672345,13.923968092620052,17.071459156419373,8.259195895436394,1.2463602142043442,1.1576868964644729,0.9328987011462258
45995,6399.309885168727,-0.0012945681,-0.0012991658,0.0017084131,5.348543055912334,-22.19811233580451,-10.920035439351064,17.132594390999436,17.015280010842787,8.378718324774244,-1.7776710415318462,0.5698732849001291,0.1175036036924233
46000,6399.309885168727,-0.0010576308,-0.0012104966,0.0017907515,4.912751587294394,-21.24091451800352,-9.824805524347983,19.787316841176796,16.598351157766196,8.222483585113084,-3.9966021452391374,0.029604363147516466,-0.8214913532961847
46005,6399.309885168727,-0.00077951513,-0.0010931244,0.0019040937,4.244803214057526,-20.026629925362542,-8.399582411441305,21.155530431364014,15.925429191311355,7.708898981224706,-4.696867404932107,-0.5117582713859541,-1.733129815222671
46010,6399.309885168727,-0.0004714171,-0.0010022236,0.001967984,3.420408305243824,-18.62541881082045,-6.738323243599089,21.154331456685902,15.091010142781837,6.8362727826526,-3.8712733877954975,-1.0785501812200913,-2.5217627417410746
46015,6399.309885168727,-0.00019006283,-0.00096691085,0.0019307444,2.5657227017774753,-17.11008801327892,-4.944799511989451,20.072607710781085,14.050199474974018,5.608006767207488,-1.9348638104901847,-1.553070540306547,-3.087020501051117
46020,6399.309885168727,-6.063971e-07,-0.000967728,0.0018101993,1.8335765266285184,-15.548407947825511,-3.1181879476694023,18.33962714874201,12.665676458604302,4.0500815469334865,0.5302626880975934,-1.7302276458644004,-3.3557069060994733
46025,6399.309885168727,6.211291e-05,-0.0009526056,0.0016694064,1.3660738010477749,-13.999344502742067,-1.3421057894771788,16.439562503807117,10.818124197805602,2.2722684068270373,2.897830114433475,-1.4317390562622694,-3.3539758618941002
46030,6399.309885168727,1.2671812e-05,-0.0008996535,0.0015646345,1.2514399633620874,-12.508472659158473,0.32055364806564696,14.813080707195928,8.505230667293452,0.3408506830149918,4.6389459347347515,-0.6097170166880481,-3.0852172441101136
46035,6399.309885168727,-0.00010326135,-0.00082968595,0.0014921379,1.4932832241321978,-11.100606041446488,1.8281296722545424,13.73313130463999,5.893051973404154,-1.8550874236367456,5.477052306851933,0.5945952374409877,-2.3968550793452748
46040,6399.309885168727,-0.0002536906,-0.0007662579,0.0014035227,2.014141630963592,-9.773777993173027,3.1629248603296203,13.277177582961265,3.2695195399229924,-4.418425597699416,5.412147452801095,1.891299666366283,-1.1683120736980501
46045,6399.309885168727,-0.00043236607,-0.0007100586,0.0012837042,2.695051084949397,-8.501107514125513,4.340519514111471,13.339242530091049,0.9306567774166705,-7.214843395847884,4.6691732335830824,2.957491873322031,0.4505109925302373
46050,6399.309885168727,-0.00062997325,-0.00064116437,0.0011611943,3.4249133877821683,-7.244097075209472,5.415430239672966,13.652877117790243,-0.9223544408176476,-9.93255946296779,3.6256763131614793,3.553492611538421,2.0933165618920637
46055,6399.309885168727,-0.0008087339,-0.0005337431,0.0010510973,4.132657893773455,-5.9761558377239705,6.465177742860937,13.942268127727637,-2.199083888435627,-12.315444152638184,2.628540784972813,3.5622807737841837,3.426453726293769
46060,6399.309885168727,-0.00091166084,-0.00037834485,0.0009486832,4.798173859668338,-4.707598595613424,7.552119263617164,14.140878142720116,-2.998091638653781,-14.340331454990183,1.7644149884882272,3.09273115890628,4.3643995965543585
46065,6399.309885168727,-0.00091767363,-0.00019960252,0.00086036156,5.449488416597602,-3.4959437025562945,8.687881194180768,14.295433635846397,-3.70308939820264,-16.206771934551966,0.9585448656280846,2.58607380659564,5.095078106533403
46070,6399.309885168727,-0.0008749462,-4.515978e-05,0.00081032066,6.145815858406594,-2.4290363556964856,9.829480034010157,14.36760864067151,-4.661391503921399,-18.107021535702756,0.19004234374580153,2.4774682481339347,5.853728721369771
46075,6399.309885168727,-0.00084754376,5.9391186e-05,0.00082207465,6.946371018526575,-1.5890916176748995,10.908597555471893,14.36324155162243,-5.764813298754084,-20.017507490163204,-0.6061453825838612,2.7409451807007805,6.6850970914169
46080,6399.309885168727,-0.00087872194,0.00014618237,0.0008931215,7.87990204011493,-1.0240528615176352,11.86400226498899,14.43899542290842,-6.570127443055604,-21.707370967974953,-1.6154300717477668,2.9812204757155065,7.4195560647061924
46085,6399.309885168727,-0.0009978508,0.00024414656,0.0009891397,8.932264073950309,-0.7448201987544305,12.650666932921194,14.711443286709482,-6.743598073638931,-22.84224638753188,-2.9402398240319485,2.8754586173411987,7.767766622312047
46090,6399.309885168727,-0.0012090865,0.00029808676,0.0010562075,10.05044308087434,-0.7414806660498705,13.228982715551137,15.116212513829176,-6.326318516761453,-23.151723030204842,-4.463188202939989,2.4548395250415957,7.498927250081035
46095,6399.309885168727,-0.0014788419,0.00021567353,0.0010330438,11.148427587361022,-0.9985813380453017,13.553118423438445,15.571783399478822,-5.6267576917906155,-22.684523061019377,-6.016743736579144,2.0123793711094073,6.707591538214185
46100,6399.309885168727,-0.0017587818,-1.1578528e-05,0.00089341484,12.10911099171261,-1.4971381635668166,13.570130053663611,16.03126687567443,-4.880005463770274,-21.740560659316202,-7.436910251363935,1.7641840344434492,5.746617457420509
46105,6399.309885168727,-0.0020360423,-0.00031838633,0.0006761503,12.790783892762358,-2.207594504686246,13.226634438869677,16.29585371847066,-4.042799206670525,-20.46964648886898,-8.38316985812815,1.6374343040800774,4.81919887038239
46110,6399.309885168727,-0.0023420062,-0.00064583257,0.00044374948,13.047566679388352,-3.0852490056831146,12.475717406785128,16.154725106300482,-3.029889504441443,-18.898157135488525,-8.498823929539123,1.5021789325104211,3.9986265138271873
46115,6399.309885168727,-0.0026571504,-0.0009462933,0.00021775045,12.761131035929962,-4.073142448641126,11.284410062092956,15.663296266643556,-1.9086617601950193,-17.055056616263407,-7.720959682793531,1.3688443416716352,3.34683330543194
46120,6399.309885168727,-0.0028891081,-0.0011740075,-9.76964e-06,11.872795459125145,-5.112920458644044,9.644250639832261,15.1051144196963,-0.6235380613450863,-14.826011472315821,-6.274442458278994,1.1234984540163606,2.7579474753569255
46125,6399.309885168727,-0.002974969,-0.0013113382,-0.00024060783,10.402585542944673,-6.161887511382636,7.582983677324317,14.76614944769517,1.0464704404968637,-12.021203725416507,-4.465267671455136,0.5024570038689014,2.014406593089373
46130,6399.309885168727,-0.0029441637,-0.0013710171,-0.00044226868,8.447688987737989,-7.205245158326694,5.172014503875923,14.920249043653717,3.217177603574031,-8.620284274819474,-2.66447086165243,-0.6248924150173956,1.0244562523243101
46135,6399.309885168727,-0.0028717383,-0.0013891103,-0.00057422003,6.161975325890294,-8.250083083560568,2.5223832521639427,15.827664411720432,5.7546416486203915,-4.896386344347429,-1.2861726584171147,-2.117518672927556,-0.049810389346791606
46140,6399.309885168727,-0.0028015056,-0.0013944089,-0.0006364697,3.7257388631089134,-9.299675125043843,-0.23233376262242245,17.46430745059252,8.293108424774047,-1.3228850732681336,-0.4865794108365553,-3.606393361378334,-0.8685944958679988
46145,6399.309885168727,-0.0027191313,-0.0013774728,-0.0006455325,1.3150546443914086,-10.324796737787368,-2.9591248919316993,19.425978123378627,10.370970088688564,1.6707505554244384,-0.03756566430564601,-4.65913318354583,-1.1354387744814605
46150,6399.309885168727,-0.002558937,-0.001305931,-0.00057902536,-0.9223657717328129,-11.253111121301956,-5.546201144338104,21.155549372415855,11.668920517133458,4.008379422348644,0.4702835846354106,-5.028769458791114,-0.8859915503290696
46155,6399.309885168727,-0.0022865315,-0.0011853185,-0.00041606673,-2.8809780207619156,-11.983320263659083,-7.915267584743834,22.34821561337639,12.281006527706424,6.088329497244902,1.236229863420533,-4.91064651332422,-0.5968750559860357
46160,6399.309885168727,-0.0019845609,-0.0011036644,-0.0002036948,-4.501872674055277,-12.415044936847083,-10.02298223327698,23.140407836901893,12.621101359813267,8.30479974569278,2.064932441450594,-4.819017009687425,-0.7056308071497344
46165,6399.309885168727,-0.0017352147,-0.0011492153,-1.7256605e-05,-5.768780619046822,-12.4814839229811,-11.854700455464174,23.84477470894535,12.933786797515655,10.669326142790284,2.6274732890695436,-5.065263378202555,-1.2384390945172505
46170,6399.309885168727,-0.0015017642,-0.0013266249,7.275893e-05,-6.6975375368845675,-12.174641514659855,-13.41505145213915,24.713778447105597,13.03335991602778,12.986132730697472,2.6872261892011142,-5.471678750831099,-1.9948947813119027
46175,6399.309885168727,-0.0011993905,-0.0015481821,1.7402142e-05,-7.322463776293091,-11.553731648958022,-14.717129877172106,25.825048521128792,12.50963742231595,14.935761697696197,2.200882122068664,-5.568866400773597,-2.64244548409815
46180,6399.309885168727,-0.0008405961,-0.001710162,-0.00017580486,-7.684120715729307,-10.73248487729227,-15.77166495527517,27.02374104916862,11.150782458267873,16.03109802201322,1.3638464678322753,-5.031258378543182,-2.68324688269249
46185,6399.309885168727,-0.0005445073,-0.0017708604,-0.0004255751,-7.821876860255376,-9.85055037072373,-16.5802917138356,28.14738453747168,9.169586449376009,15.765003343749743,0.3779589473513738,-3.9319966096424217,-1.6085254875089023
46190,6399.309885168727,-0.00042562053,-0.0017047359,-0.000636019,-7.770619388268475,-9.039790170335369,-17.136245984817194,29.1779187044599,7.136400890574959,13.893398704691531,-0.7038329270591817,-2.7095713075156276,0.8190335056259781
46195,6399.309885168727,-0.00048251162,-0.0015020823,-0.00079139526,-7.5579367088346885,-8.396780241683633,-17.431161472777873,30.046619449171423,5.607702070412569,10.864983714877214,-1.7852162822356945,-1.8238824479937215,4.142364047487629
46200,6399.309885168727,-0.00061976805,-0.0012457682,-0.0009189872,-7.200936631134766,-7.970130590193485,-17.464764084303447,30.487998489441907,4.666621560414726,7.905531108935408,-2.5835951636374244,-1.3094518670128785,7.1354191642111795
46205,6399.309885168727,-0.0007779085,-0.0010376767,-0.0009866513,-6.707402173226741,-7.76593721530928,-17.251217361245203,30.145552710217537,3.907391383740257,6.152825194945196,-2.734683791747729,-0.7544150107366048,8.67457840262241
46210,6399.309885168727,-0.0009303988,-0.0009022118,-0.00092216715,-6.082051665188204,-7.7659820054859,-16.81625248083337,28.795796224052985,2.8316146740127524,5.825152190507081,-2.0102777028125143,0.32140665698020476,8.567286189298011
46215,6399.309885168727,-0.001039124,-0.00080734625,-0.0007165116,-5.331453016770695,-7.9478487583555095,-16.187144754779453,26.51569982566571,1.369264806437212,6.328829238034244,-0.48077978238614794,1.9656233666013105,7.434501323952556
46220,6399.309885168727,-0.001051756,-0.0006979494,-0.0004377419,-4.468378656297147,-8.299088874605264,-15.382923810354711,23.737894100797057,-0.035001647158270366,7.1404335714681775,1.4339514289993667,3.7211301677583357,5.8186759017497955
46225,6399.309885168727,-0.0009526594,-0.00054782635,-0.00017123047,-3.5166340026051435,-8.821169972054964,-14.412313311417435,21.07551934609898,-0.7314261302033902,8.29377530308499,3.14458161152544,4.939635964909345,3.694723517668447
46230,6399.309885168727,-0.00082616607,-0.00040713538,2.0838032e-05,-2.5111445304362974,-9.523702937934033,-13.280391372578656,19.006856935642524,-0.311141850712219,9.984519824337779,4.207754616779369,5.221884870374513,0.8720569406777052
46235,6399.309885168727,-0.00075728795,-0.00035475448,0.00013774143,-1.491336114021407,-10.414038029789412,-11.997894374550288,17.77865874449151,1.1157176377948153,12.064487417438945,4.416144284340646,4.685360532357979,-2.4904075810864894
46240,6399.309885168727,-0.00074643793,-0.0004319566,0.00022848696,-0.49183136667198823,-11.487584738978443,-10.587596892319475,17.38563638098082,3.094713648179251,13.995310566820427,3.8096620299702977,3.7799113221175027,-5.831528580713073
46245,6399.309885168727,-0.00077379844,-0.0006172652,0.00031938197,0.4626109442990005,-12.723886997367051,-9.086052814928099,17.526642912785405,5.236405300673298,15.141514467599222,2.714213152919058,2.8745220059593954,-8.479276882661084
46250,6399.309885168727,-0.00082571816,-0.0008521209,0.0003839471,1.3562975532105952,-14.089680921425431,-7.5412942351525105,17.728540343622967,7.355566213691576,15.046036828526539,1.6186288200634062,2.121155074937949,-9.928558002348018
46255,6399.309885168727,-0.00087962963,-0.0010783026,0.00041026503,2.1791802895833703,-15.545190677578761,-6.008160756382771,17.560606285949127,9.325121859614388,13.519632936312407,0.9636804447646363,1.6071093115336659,-9.935287580961903
46260,6399.309885168727,-0.00093046797,-0.0012320074,0.00045157157,2.9233181445808327,-17.04789971997609,-4.542937948665261,16.917895216579737,10.930885950225434,10.700705321728377,0.8622539086982806,1.5040543786402378,-8.581582563192658
46265,6399.309885168727,-0.0009785575,-0.0012490741,0.0005324738,3.5806240098710873,-18.55251663715255,-3.1990970481477268,16.12325613077393,11.923847966662077,7.043497158267998,0.99958730495297,2.0157094471672714,-6.268215330897963
46270,6399.309885168727,-0.0009870746,-0.001123006,0.0005309311,4.143760443142299,-20.010127949456475,-2.024231910827715,15.586009153407398,12.373807592399473,3.171370719531188,0.9736979545533022,3.0233611743118223,-3.570953890206599
46275,6399.309885168727,-0.00093480805,-0.0009648208,0.000366162,4.609796405014266,-21.368827013517986,-1.058302128198469,15.463106236739451,12.717376428132567,-0.3070026418564468,0.6305651866323958,4.038491366025801,-1.0585103205031348
46280,6399.309885168727,-0.0008758111,-0.0008770061,0.00013877478,4.982502106287202,-22.575497044993355,-0.33228334933510983,15.806173088859952,13.265153423497551,-3.0026227501504,-0.08520745515392042,4.69738411064677,0.9110910083599291
46285,6399.309885168727,-0.00084807555,-0.0008383823,-5.3981712e-05,5.269638472459689,-23.578424923202803,0.13775372450408419,16.533915103441004,14.217330698418822,-4.831333607583582,-1.1000858937940734,4.748134776813777,2.269765135124456
46290,6399.309885168727,-0.00085820357,-0.00082422205,-0.00015097379,5.476806817500971,-24.333182533141482,0.3603916888657226,17.364748940518083,15.68438210968104,-5.895112127084867,-2.1380879584202717,4.035841118510095,3.1109059076478873
46295,6399.309885168727,-0.00093891483,-0.0008876534,-0.00010280552,5.60311272816824,-24.806130027734,0.3759242068394473,17.94510089795095,17.463349451503902,-6.285288668591529,-2.8447458885229366,2.729821233903156,3.4855497362949825
46300,6399.309885168727,-0.0011146765,-0.0010567073,6.206589e-05,5.64021126550932,-24.971917663738104,0.25309484126632387,18.080045635010364,19.125672629528864,-6.117691914246843,-3.01678933222405,1.2332856677333872,3.440782665762437
46305,6399.309885168727,-0.0013350381,-0.0013080431,0.00023468076,5.573042203174451,-24.810513041026688,0.07288839176402906,17.92037670941918,20.32757481379319,-5.618228104276677,-2.7899514721820537,-0.1300208009685342,3.1215256748709197
46310,6399.309885168727,-0.0014956989,-0.0016094939,0.00035602544,5.380530472532598,-24.31073907784679,-0.09245292510381642,17.71432317920481,20.884306787713445,-4.99049942347312,-2.3913861780628753,-1.1865268359012155,2.6591384063230197
46315,6399.309885168727,-0.0015322583,-0.0019099938,0.00043584825,5.038987175489352,-23.480793481162372,-0.19088807002395125,17.571787300367404,20.663635388908162,-4.318898179988646,-1.9073070489566257,-1.7958012103241816,2.085972519185727
46320,6399.309885168727,-0.0014920406,-0.0021537708,0.00047854136,4.531573495566304,-22.357653566295017,-0.1860970261141608,17.568383320329858,19.65070719469911,-3.5918466325221052,-1.3964895312532812,-1.9060132403316428,1.3541299575680594
46325,6399.309885168727,-0.0014832403,-0.0023361004,0.00050866575,3.8604306530330046,-21.005661383111985,-0.045580194945662456,17.7489874138124,17.935862272866117,-2.7693993456979333,-0.9059508399349747,-1.5431605536938626,0.3911655035789426
46330,6399.309885168727,-0.001552861,-0.0024818962,0.0005826623,3.0535599551228065,-19.502274166822573,0.26563660531696387,17.94638380222078,15.552245669802838,-1.868025341280485,-0.2964766006243167,-0.6629312786896229,-0.8214250618785601
46335,6399.309885168727,-0.0016674363,-0.002580281,0.00070890127,2.1604490827091336,-17.918786918508818,0.7799027685222857,17.860226851544986,12.616447985693565,-1.0164418481200554,0.6827911268356388,0.6893790196407714,-2.187274658268596
46340,6399.309885168727,-0.0017738332,-0.0025985416,0.00083094486,1.2368986212802042,-16.304774919310987,1.5140737136525306,17.31467879385773,9.437396983278791,-0.3723773517505178,2.1518897386868616,2.2544179506693114,-3.5655098036532746
46345,6399.309885168727,-0.0018210381,-0.0025243876,0.0009010805,0.32638758354249564,-14.681022832560233,2.456983103505033,16.314502861275386,6.293915490569975,-0.038039828306980716,4.062576939324628,3.7741473106178516,-4.8427567943818755
46350,6399.309885168727,-0.0017876604,-0.0023541336,0.00091689226,-0.5540358151895943,-13.042179612854786,3.562477167554741,14.949123618124853,3.2389174983992914,0.006243305209754801,6.3083794467257235,5.190302279024624,-5.992534288374463
46355,6399.309885168727,-0.0017167064,-0.002110778,0.00088691677,-1.4170140380277303,-11.368075977004013,4.749876943548719,13.341668820238835,0.1406746342919858,-0.07534073092222027,8.778812245613214,6.614441829998985,-7.098350137022043
46360,6399.309885168727,-0.001678691,-0.0018358519,0.0008305821,-2.2923834496880886,-9.639042841602466,5.91219833735608,11.730085044550021,-3.1310975352451558,-0.2291036137540905,11.26576570962067,8.157181261489177,-8.106908855377783
46365,6399.309885168727,-0.0017088548,-0.0015267801,0.0008144974,-3.2028233197282248,-7.850202362763345,6.929758301618629,10.640925864315802,-6.439530920767377,-0.6073080287115995,13.2653648695287,9.676774278606757,-8.746264398978473
46370,6399.309885168727,-0.0017949444,-0.0012118161,0.00086570426,-4.14347987527941,-6.021660947412717,7.68803926861501,10.688891104404876,-9.300510323838193,-1.2961153277520907,14.158056211281352,10.709212102628587,-8.815738173700174
46375,6399.309885168727,-0.0018924773,-0.0009806912,0.00092012703,-5.081424435160727,-4.198026088019945,8.100802751760462,11.933596539700927,-11.229638156596437,-2.1681236992218365,13.851295247108343,10.814705025164216,-8.356493272618623
46380,6399.309885168727,-0.0019503006,-0.0008668258,0.0009185895,-5.974930124841478,-2.4342491087272053,8.13415727436627,13.88628122851206,-11.992054754366862,-2.951258853176223,12.792116125785533,9.813344672416491,-7.606712610588236
46385,6399.309885168727,-0.00194746,-0.0008162607,0.0008648474,-6.794937586721347,-0.7782628591420933,7.818809449081935,16.12351800450834,-11.642930820366772,-3.496782354441268,11.374886913269684,7.808234412877573,-6.745841468977321
46390,6399.309885168727,-0.0018836757,-0.00074164255,0.00081475644,-7.531807274685263,0.7350152322170045,7.241981923382307,18.529262763666893,-10.633266138626666,-3.931054799126395,9.706011731258577,5.285291762385531,-5.734741516937081
46395,6399.309885168727,-0.0017597475,-0.0005827593,0.00080528005,-8.187680140430814,2.0775086681379205,6.524412823672213,21.224731298353262,-9.75121677105274,-4.52794395252487,7.6664160375713095,3.0607489793688707,-4.420283244269829
46400,6399.309885168727,-0.0015908366,-0.0003759211,0.0008298385,-8.764195040783592,3.2203796436034042,5.794197492993598,24.42182173692764,-9.691701481303271,-5.511714833052901,5.045840496348376,1.8583624301023507,-2.7062973075827337
46405,6399.309885168727,-0.0013981711,-0.00021851316,0.00088143436,-9.252705355602588,4.132546471551061,5.165840614524322,28.050330788043183,-10.5983537688506,-6.901050296587634,1.9058418759432811,1.8528476956194924,-0.688605120894954
46410,6399.309885168727,-0.0011838581,-0.00014641455,0.0009454327,-9.629297584053633,4.785354711962169,4.7265800397390265,31.51432101031297,-12.032685322162095,-8.495884999391928,-1.1815557688404965,2.6343711535069803,1.34549030120061
46415,6399.309885168727,-0.0009579406,-8.6922e-05,0.0009800701,-9.854214992656408,5.159273652195292,4.527830776280107,34.0371469769385,-13.274734904235473,-10.050018191692343,-3.479464320002023,3.5025015159759247,3.0983729551716337
46420,6399.309885168727,-0.0007700842,9.99604e-06,0.00094061234,-9.876567952748076,5.248010070691702,4.578063771022247,35.05520332822981,-13.6979800072357,-11.298569416877397,-4.475167611990343,3.8370100482412433,4.29669090864072
46425,6399.309885168727,-0.0006983043,6.678257e-05,0.0007963379,-9.644589505444232,5.058787888549045,4.836615201386854,34.41741625440828,-13.124015283995348,-11.999222105022445,-4.069359093393301,3.452267577142808,4.738791737314296
46430,6399.309885168727,-0.0008151855,2.8427152e-05,0.0005409946,-9.116466484907791,4.6094606230227075,5.215761804694017,32.60942570375174,-11.898685386242121,-12.161959448308147,-2.7894915547857972,2.6762647198944234,4.522382171048687
46435,6399.309885168727,-0.0010958059,-4.2987318e-05,0.0002472973,-8.268137422964456,3.925589191451829,5.59942893599783,30.47703155671899,-10.629202410561973,-11.89623191802365,-1.5054264963018227,2.090652992980356,3.8729876174865256
46440,6399.309885168727,-0.0013954476,-0.00013189478,8.848521e-05,-7.097177211281918,3.0412189681492894,5.874654835500232,28.738142704719046,-9.671224055496698,-11.3857119696795,-0.9374976035123268,2.0170448332670254,3.0872415757065963
46445,6399.309885168727,-0.0015776373,-0.00025757012,0.00016348551,-5.624646929208496,2.0005355582553177,5.964263352277166,27.652575260127023,-8.720378913012222,-10.842130002244625,-1.3244604523624162,2.106883339600788,2.4540510814066723
46450,6399.309885168727,-0.0016201647,-0.0004188537,0.00038632366,-3.8959899099239115,0.8505542491667006,5.846594536883467,26.925219027567984,-7.114940024549993,-10.44558740709817,-2.3257611017233444,1.6514256979376998,2.175177361404079
46455,6399.309885168727,-0.0015664332,-0.00058254827,0.0006384016,-1.9807137862038076,-0.37393350985887785,5.554607303495695,26.101322274133608,-4.53742778827434,-10.498854310440034,-3.4171403142153736,0.29840127856605037,2.5204314840911164
46460,6399.309885168727,-0.0014681062,-0.00071406865,0.0008574238,0.025653150257028356,-1.6592273297564413,5.160971992899258,24.980671952837476,-1.2478980850151666,-11.14736458065363,-4.3028567945784175,-1.7058347850192161,3.562577238731049
46465,6399.309885168727,-0.0013725316,-0.0007927574,0.0009835573,2.0002160794799124,-3.007061687326247,4.758801096078068,23.629834974614475,2.1506306056384545,-12.130967785287789,-4.926582808626279,-3.7565290917968026,4.948351305406415
46470,6399.309885168727,-0.0013028133,-0.0008146949,0.0009472672,3.802390666515464,-4.417301898290072,4.442940287331119,22.134516498240018,5.0830651711643675,-13.014641422202653,-5.233438851535482,-5.278723653563614,6.147886015499262
46475,6399.309885168727,-0.0012397539,-0.00080888276,0.00074773165,5.298930661000385,-5.865584840087584,4.294448835021294,20.45479354236032,7.148977014736752,-13.493469572330467,-5.050255877455072,-5.896352516135631,6.775205665263368
46480,6399.309885168727,-0.001143583,-0.0008094893,0.00049723726,6.395983531005812,-7.286187216522128,4.368336170390657,18.43760170620737,8.035835458786476,-13.49731855813206,-4.13011705481216,-5.362608423259556,6.705167267892556
46485,6399.309885168727,-0.0010046811,-0.0008223286,0.00034640994,7.064920937794056,-8.573318405289617,4.684245586499863,15.903055985092221,7.584147411739124,-13.104672065589503,-2.264508554204383,-3.623789088609013,5.996611353983917
46490,6399.309885168727,-0.0008510854,-0.00088121893,0.00037407098,7.350651279963757,-9.608365672354854,5.222952423362139,12.808148346600875,5.975123063190423,-12.372189977729132,0.5446687631757079,-0.9797170353534987,4.725422633432483
46495,6399.309885168727,-0.00073256827,-0.0010600433,0.0005228884,7.358045945799472,-10.30406203742489,5.93270885563789,9.362472807486132,3.734533293851583,-11.309314982717178,3.982949742347103,1.9565690673467522,2.952791157490448
46500,6399.309885168727,-0.00069604587,-0.001341576,0.0006694351,7.2212557286407675,-10.639396370681355,6.741648589995303,5.9358377014683485,1.5802666315016003,-9.960394669858367,7.546375274721926,4.446170216705101,0.7949309342865516
46505,6399.309885168727,-0.0007556169,-0.0016014251,0.0007452467,7.067382708632594,-10.664636248485232,7.567841252318894,2.9301151949945154,0.22337425286688894,-8.413869686260448,10.705970616289108,5.8283025970637015,-1.577786889040997
46510,6399.309885168727,-0.00086261326,-0.0017406226,0.00073058484,6.988273251754959,-10.479084459662706,8.324558115137286,0.6312923133115058,0.04367051733372307,-6.8126619944936175,13.083902993958024,5.822454587022183,-3.9357117147857
46515,6399.309885168727,-0.0009620778,-0.0017525777,0.0006304882,7.03054515389574,-10.197957638340702,8.923302022538799,-0.8820666196883309,0.8588471007528096,-5.47306771927594,14.554990067486926,4.7261513197923675,-5.874049976025249
46520,6399.309885168727,-0.0010744737,-0.0017005758,0.0005110224,7.203601353263438,-9.922631503749178,9.2778049749054,-1.5538876810463886,2.256622534652181,-4.800030995012428,15.053754864819048,3.0530495460085136,-6.9015894145660255
46525,6399.309885168727,-0.001222378,-0.0016419815,0.00046354864,7.496323030212875,-9.721260804054216,9.313748747454618,-1.1436569310684606,3.977580663758473,-4.9100741939461106,14.35080238355392,1.1307205942617635,-6.827490177921481
46530,6399.309885168727,-0.0013837086,-0.0015926019,0.0005041403,7.890050098849386,-9.622541602574234,8.985112320401193,0.59799394447474,5.909981124739189,-5.50601818771849,12.21542444455196,-0.9003992043975835,-5.902909815648945
46535,6399.309885168727,-0.0015288355,-0.0015525403,0.00055537216,8.362071335457658,-9.620217097137973,8.28996853294894,3.5605114184414672,8.00058899391244,-6.07480848031866,8.78088580738046,-2.9933317325152555,-4.638975579690943
46540,6399.309885168727,-0.0016262634,-0.0015034168,0.0005528446,8.884965048513616,-9.68059555008647,7.277337906695274,7.101198499554459,10.215387898704122,-6.204763747539452,4.717304695102996,-5.147752048567239,-3.4963901047877717
46545,6399.309885168727,-0.0016306301,-0.0014257905,0.0005213746,9.426966026389055,-9.747207455441801,6.04487488047608,10.356661543091482,12.443145749386002,-5.897703538938566,0.9198407214826716,-7.308898191152733,-2.5709873330734787
46550,6399.309885168727,-0.0015111899,-0.0013368942,0.0005080245,9.951817884131813,-9.747455013642751,4.727528844922299,12.72454575888843,14.381566341109117,-5.585841519644072,-1.9728952879121948,-9.247071128443533,-1.5655034295442394
