Salt,Temperatures_K,Thermal_Conductivity_W_mK
1.0UF4,"1309.000000,1311.939394,1314.878788,1317.818182,1320.757576,1323.696970,1326.636364,1329.575758,1332.515152,1335.454545,1338.393939,1341.333333,1344.272727,1347.212121,1350.151515,1353.090909,1356.030303,1358.969697,1361.909091,1364.848485,1367.787879,1370.727273,1373.666667,1376.606061,1379.545455,1382.484848,1385.424242,1388.363636,1391.303030,1394.242424,1397.181818,1400.121212,1403.060606,1406.000000,1408.939394,1411.878788,1414.818182,1417.757576,1420.696970,1423.636364,1426.575758,1429.515152,1432.454545,1435.393939,1438.333333,1441.272727,1444.212121,1447.151515,1450.090909,1453.030303,1455.969697,1458.909091,1461.848485,1464.787879,1467.727273,1470.666667,1473.606061,1476.545455,1479.484848,1482.424242,1485.363636,1488.303030,1491.242424,1494.181818,1497.121212,1500.060606,1503.000000,1505.939394,1508.878788,1511.818182,1514.757576,1517.696970,1520.636364,1523.575758,1526.515152,1529.454545,1532.393939,1535.333333,1538.272727,1541.212121,1544.151515,1547.090909,1550.030303,1552.969697,1555.909091,1558.848485,1561.787879,1564.727273,1567.666667,1570.606061,1573.545455,1576.484848,1579.424242,1582.363636,1585.303030,1588.242424,1591.181818,1594.121212,1597.060606,1600.000000","0.286033,0.285932,0.285831,0.285729,0.285628,0.285527,0.285426,0.285324,0.285223,0.285122,0.285021,0.284919,0.284818,0.284717,0.284616,0.284514,0.284413,0.284312,0.284211,0.284109,0.284008,0.283907,0.283806,0.283704,0.283603,0.283502,0.283401,0.283299,0.283198,0.283097,0.282996,0.282894,0.282793,0.282692,0.282591,0.282489,0.282388,0.282287,0.282186,0.282084,0.281983,0.281882,0.281781,0.281680,0.281578,0.281477,0.281376,0.281275,0.281173,0.281072,0.280971,0.280870,0.280768,0.280667,0.280566,0.280465,0.280363,0.280262,0.280161,0.280060,0.279958,0.279857,0.279756,0.279655,0.279553,0.279452,0.279351,0.279250,0.279148,0.279047,0.278946,0.278845,0.278743,0.278642,0.278541,0.278440,0.278338,0.278237,0.278136,0.278035,0.277933,0.277832,0.277731,0.277630,0.277528,0.277427,0.277326,0.277225,0.277123,0.277022,0.276921,0.276820,0.276718,0.276617,0.276516,0.276415,0.276313,0.276212,0.276111,0.276010"
0.64NaCl-0.36UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.303326,0.302646,0.301966,0.301286,0.300605,0.299925,0.299244,0.298564,0.297883,0.297202,0.296521,0.295840,0.295158,0.294477,0.293796,0.293114,0.292432,0.291750,0.291069,0.290387,0.289704,0.289022,0.288340,0.287658,0.286975,0.286292,0.285610,0.284927,0.284244,0.283561,0.282878,0.282195,0.281512,0.280828,0.280145,0.279461,0.278778,0.278094,0.277411,0.276727,0.276043,0.275359,0.274675,0.273991,0.273307,0.272622,0.271938,0.271254,0.270569,0.269885,0.269200,0.268515,0.267831,0.267146,0.266461,0.265776,0.265091,0.264406,0.263721,0.263036,0.262351,0.261666,0.260981,0.260296,0.259610,0.258925,0.258240,0.257554,0.256869,0.256183,0.255498,0.254812,0.254127,0.253441,0.252756,0.252070,0.251384,0.250699,0.250013,0.249327,0.248642,0.247956,0.247270,0.246584,0.245899,0.245213,0.244527,0.243841,0.243156,0.242470,0.241784,0.241099,0.240413,0.239727,0.239041,0.238356,0.237670,0.236985,0.236299,0.235613"
0.63NaCl-0.37UCl3,"784.150000,788.350505,792.551010,796.751515,800.952020,805.152525,809.353030,813.553535,817.754040,821.954545,826.155051,830.355556,834.556061,838.756566,842.957071,847.157576,851.358081,855.558586,859.759091,863.959596,868.160101,872.360606,876.561111,880.761616,884.962121,889.162626,893.363131,897.563636,901.764141,905.964646,910.165152,914.365657,918.566162,922.766667,926.967172,931.167677,935.368182,939.568687,943.769192,947.969697,952.170202,956.370707,960.571212,964.771717,968.972222,973.172727,977.373232,981.573737,985.774242,989.974747,994.175253,998.375758,1002.576263,1006.776768,1010.977273,1015.177778,1019.378283,1023.578788,1027.779293,1031.979798,1036.180303,1040.380808,1044.581313,1048.781818,1052.982323,1057.182828,1061.383333,1065.583838,1069.784343,1073.984848,1078.185354,1082.385859,1086.586364,1090.786869,1094.987374,1099.187879,1103.388384,1107.588889,1111.789394,1115.989899,1120.190404,1124.390909,1128.591414,1132.791919,1136.992424,1141.192929,1145.393434,1149.593939,1153.794444,1157.994949,1162.195455,1166.395960,1170.596465,1174.796970,1178.997475,1183.197980,1187.398485,1191.598990,1195.799495,1200.000000","0.302410,0.301739,0.301067,0.300396,0.299724,0.299052,0.298379,0.297707,0.297035,0.296362,0.295689,0.295017,0.294344,0.293671,0.292997,0.292324,0.291651,0.290977,0.290303,0.289630,0.288956,0.288282,0.287607,0.286933,0.286259,0.285584,0.284910,0.284235,0.283560,0.282885,0.282210,0.281535,0.280860,0.280184,0.279509,0.278833,0.278158,0.277482,0.276806,0.276130,0.275454,0.274778,0.274101,0.273425,0.272749,0.272072,0.271395,0.270719,0.270042,0.269365,0.268688,0.268011,0.267334,0.266656,0.265979,0.265302,0.264624,0.263947,0.263269,0.262592,0.261914,0.261236,0.260558,0.259880,0.259202,0.258524,0.257846,0.257168,0.256489,0.255811,0.255133,0.254454,0.253776,0.253097,0.252419,0.251740,0.251062,0.250383,0.249704,0.249025,0.248347,0.247668,0.246989,0.246310,0.245631,0.244952,0.244273,0.243594,0.242915,0.242236,0.241557,0.240878,0.240199,0.239520,0.238841,0.238161,0.237482,0.236803,0.236124,0.235445"
0.658NaCl-0.342UCl3,"784.150000,789.360606,794.571212,799.781818,804.992424,810.203030,815.413636,820.624242,825.834848,831.045455,836.256061,841.466667,846.677273,851.887879,857.098485,862.309091,867.519697,872.730303,877.940909,883.151515,888.362121,893.572727,898.783333,903.993939,909.204545,914.415152,919.625758,924.836364,930.046970,935.257576,940.468182,945.678788,950.889394,956.100000,961.310606,966.521212,971.731818,976.942424,982.153030,987.363636,992.574242,997.784848,1002.995455,1008.206061,1013.416667,1018.627273,1023.837879,1029.048485,1034.259091,1039.469697,1044.680303,1049.890909,1055.101515,1060.312121,1065.522727,1070.733333,1075.943939,1081.154545,1086.365152,1091.575758,1096.786364,1101.996970,1107.207576,1112.418182,1117.628788,1122.839394,1128.050000,1133.260606,1138.471212,1143.681818,1148.892424,1154.103030,1159.313636,1164.524242,1169.734848,1174.945455,1180.156061,1185.366667,1190.577273,1195.787879,1200.998485,1206.209091,1211.419697,1216.630303,1221.840909,1227.051515,1232.262121,1237.472727,1242.683333,1247.893939,1253.104545,1258.315152,1263.525758,1268.736364,1273.946970,1279.157576,1284.368182,1289.578788,1294.789394,1300.000000","0.305065,0.304201,0.303338,0.302475,0.301611,0.300747,0.299884,0.299020,0.298156,0.297291,0.296427,0.295563,0.294698,0.293834,0.292969,0.292104,0.291239,0.290374,0.289509,0.288644,0.287778,0.286913,0.286048,0.285182,0.284316,0.283451,0.282585,0.281719,0.280853,0.279987,0.279121,0.278255,0.277389,0.276522,0.275656,0.274790,0.273923,0.273057,0.272190,0.271324,0.270457,0.269591,0.268724,0.267857,0.266991,0.266124,0.265257,0.264391,0.263524,0.262657,0.261790,0.260924,0.260057,0.259190,0.258323,0.257457,0.256590,0.255723,0.254857,0.253990,0.253124,0.252257,0.251391,0.250524,0.249658,0.248792,0.247925,0.247059,0.246193,0.245327,0.244461,0.243595,0.242729,0.241864,0.240998,0.240132,0.239267,0.238402,0.237536,0.236671,0.235806,0.234941,0.234077,0.233212,0.232348,0.231483,0.230619,0.229755,0.228891,0.228027,0.227164,0.226301,0.225437,0.224574,0.223711,0.222849,0.221986,0.221124,0.220262,0.219400"
0.5454LiF-0.3636NaF-0.091UF4,"923.000000,926.808081,930.616162,934.424242,938.232323,942.040404,945.848485,949.656566,953.464646,957.272727,961.080808,964.888889,968.696970,972.505051,976.313131,980.121212,983.929293,987.737374,991.545455,995.353535,999.161616,1002.969697,1006.777778,1010.585859,1014.393939,1018.202020,1022.010101,1025.818182,1029.626263,1033.434343,1037.242424,1041.050505,1044.858586,1048.666667,1052.474747,1056.282828,1060.090909,1063.898990,1067.707071,1071.515152,1075.323232,1079.131313,1082.939394,1086.747475,1090.555556,1094.363636,1098.171717,1101.979798,1105.787879,1109.595960,1113.404040,1117.212121,1121.020202,1124.828283,1128.636364,1132.444444,1136.252525,1140.060606,1143.868687,1147.676768,1151.484848,1155.292929,1159.101010,1162.909091,1166.717172,1170.525253,1174.333333,1178.141414,1181.949495,1185.757576,1189.565657,1193.373737,1197.181818,1200.989899,1204.797980,1208.606061,1212.414141,1216.222222,1220.030303,1223.838384,1227.646465,1231.454545,1235.262626,1239.070707,1242.878788,1246.686869,1250.494949,1254.303030,1258.111111,1261.919192,1265.727273,1269.535354,1273.343434,1277.151515,1280.959596,1284.767677,1288.575758,1292.383838,1296.191919,1300.000000","0.582148,0.581057,0.579964,0.578871,0.577777,0.576683,0.575589,0.574493,0.573397,0.572301,0.571204,0.570107,0.569009,0.567910,0.566811,0.565711,0.564611,0.563511,0.562409,0.561308,0.560206,0.559103,0.558000,0.556896,0.555792,0.554687,0.553582,0.552476,0.551370,0.550263,0.549156,0.548049,0.546941,0.545832,0.544723,0.543614,0.542504,0.541394,0.540283,0.539172,0.538060,0.536948,0.535836,0.534723,0.533609,0.532496,0.531381,0.530267,0.529152,0.528036,0.526921,0.525805,0.524688,0.523571,0.522454,0.521336,0.520218,0.519100,0.517981,0.516862,0.515743,0.514623,0.513503,0.512382,0.511261,0.510140,0.509019,0.507897,0.506775,0.505652,0.504530,0.503407,0.502284,0.501160,0.500036,0.498912,0.497788,0.496663,0.495538,0.494413,0.493287,0.492161,0.491035,0.489909,0.488783,0.487656,0.486529,0.485402,0.484275,0.483147,0.482019,0.480892,0.479763,0.478635,0.477507,0.476378,0.475249,0.474120,0.472991,0.471861"
0.85KCl-0.15UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.280588,0.279438,0.278290,0.277144,0.275999,0.274855,0.273713,0.272573,0.271434,0.270296,0.269160,0.268026,0.266893,0.265762,0.264632,0.263504,0.262378,0.261253,0.260130,0.259008,0.257888,0.256769,0.255652,0.254537,0.253423,0.252311,0.251201,0.250092,0.248985,0.247879,0.246775,0.245673,0.244572,0.243474,0.242376,0.241281,0.240187,0.239095,0.238004,0.236916,0.235829,0.234743,0.233660,0.232578,0.231498,0.230420,0.229343,0.228268,0.227195,0.226124,0.225054,0.223986,0.222920,0.221856,0.220794,0.219733,0.218674,0.217617,0.216562,0.215509,0.214457,0.213408,0.212360,0.211314,0.210269,0.209227,0.208187,0.207148,0.206111,0.205077,0.204044,0.203013,0.201984,0.200956,0.199931,0.198908,0.197886,0.196866,0.195849,0.194833,0.193819,0.192808,0.191798,0.190790,0.189784,0.188780,0.187778,0.186778,0.185780,0.184784,0.183790,0.182798,0.181808,0.180820,0.179834,0.178850,0.177869,0.176889,0.175911,0.174935"
0.75KCl-0.25UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.273586,0.272544,0.271502,0.270462,0.269422,0.268383,0.267344,0.266307,0.265270,0.264234,0.263199,0.262165,0.261131,0.260099,0.259067,0.258036,0.257006,0.255977,0.254949,0.253921,0.252895,0.251869,0.250844,0.249820,0.248798,0.247775,0.246754,0.245734,0.244715,0.243697,0.242679,0.241663,0.240648,0.239633,0.238620,0.237607,0.236596,0.235585,0.234576,0.233568,0.232560,0.231554,0.230548,0.229544,0.228541,0.227539,0.226537,0.225537,0.224538,0.223541,0.222544,0.221548,0.220553,0.219560,0.218568,0.217576,0.216586,0.215597,0.214610,0.213623,0.212638,0.211653,0.210670,0.209688,0.208708,0.207728,0.206750,0.205773,0.204797,0.203822,0.202849,0.201877,0.200906,0.199937,0.198968,0.198001,0.197036,0.196071,0.195108,0.194146,0.193186,0.192227,0.191269,0.190312,0.189357,0.188403,0.187451,0.186500,0.185551,0.184602,0.183655,0.182710,0.181766,0.180824,0.179882,0.178943,0.178004,0.177068,0.176132,0.175199"
0.65KCl-0.35UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.269851,0.268901,0.267951,0.267001,0.266052,0.265103,0.264154,0.263205,0.262257,0.261308,0.260360,0.259413,0.258465,0.257518,0.256571,0.255624,0.254678,0.253732,0.252786,0.251841,0.250896,0.249951,0.249006,0.248062,0.247118,0.246175,0.245232,0.244289,0.243346,0.242404,0.241463,0.240521,0.239580,0.238640,0.237700,0.236760,0.235821,0.234882,0.233943,0.233005,0.232067,0.231130,0.230193,0.229257,0.228321,0.227386,0.226451,0.225517,0.224583,0.223649,0.222717,0.221784,0.220852,0.219921,0.218990,0.218060,0.217130,0.216201,0.215273,0.214345,0.213417,0.212490,0.211564,0.210638,0.209713,0.208789,0.207865,0.206942,0.206020,0.205098,0.204177,0.203256,0.202336,0.201417,0.200499,0.199581,0.198664,0.197748,0.196832,0.195917,0.195003,0.194090,0.193177,0.192265,0.191354,0.190444,0.189534,0.188626,0.187718,0.186811,0.185905,0.184999,0.184095,0.183191,0.182288,0.181386,0.180485,0.179585,0.178686,0.177788"
0.5KCl-0.5UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.267636,0.266810,0.265984,0.265158,0.264331,0.263505,0.262677,0.261850,0.261022,0.260193,0.259365,0.258536,0.257706,0.256877,0.256046,0.255216,0.254385,0.253554,0.252723,0.251891,0.251059,0.250227,0.249395,0.248562,0.247728,0.246895,0.246061,0.245227,0.244392,0.243558,0.242723,0.241887,0.241052,0.240216,0.239380,0.238543,0.237707,0.236870,0.236033,0.235195,0.234358,0.233520,0.232681,0.231843,0.231004,0.230165,0.229326,0.228487,0.227647,0.226808,0.225968,0.225127,0.224287,0.223446,0.222606,0.221765,0.220923,0.220082,0.219241,0.218399,0.217557,0.216715,0.215873,0.215031,0.214188,0.213345,0.212503,0.211660,0.210817,0.209974,0.209131,0.208287,0.207444,0.206600,0.205757,0.204913,0.204070,0.203226,0.202382,0.201538,0.200694,0.199850,0.199006,0.198162,0.197318,0.196474,0.195630,0.194786,0.193941,0.193097,0.192253,0.191409,0.190565,0.189721,0.188877,0.188034,0.187190,0.186346,0.185503,0.184659"
0.78NaF-0.22UF4,"900.000000,904.040404,908.080808,912.121212,916.161616,920.202020,924.242424,928.282828,932.323232,936.363636,940.404040,944.444444,948.484848,952.525253,956.565657,960.606061,964.646465,968.686869,972.727273,976.767677,980.808081,984.848485,988.888889,992.929293,996.969697,1001.010101,1005.050505,1009.090909,1013.131313,1017.171717,1021.212121,1025.252525,1029.292929,1033.333333,1037.373737,1041.414141,1045.454545,1049.494949,1053.535354,1057.575758,1061.616162,1065.656566,1069.696970,1073.737374,1077.777778,1081.818182,1085.858586,1089.898990,1093.939394,1097.979798,1102.020202,1106.060606,1110.101010,1114.141414,1118.181818,1122.222222,1126.262626,1130.303030,1134.343434,1138.383838,1142.424242,1146.464646,1150.505051,1154.545455,1158.585859,1162.626263,1166.666667,1170.707071,1174.747475,1178.787879,1182.828283,1186.868687,1190.909091,1194.949495,1198.989899,1203.030303,1207.070707,1211.111111,1215.151515,1219.191919,1223.232323,1227.272727,1231.313131,1235.353535,1239.393939,1243.434343,1247.474747,1251.515152,1255.555556,1259.595960,1263.636364,1267.676768,1271.717172,1275.757576,1279.797980,1283.838384,1287.878788,1291.919192,1295.959596,1300.000000","0.455595,0.454884,0.454173,0.453461,0.452747,0.452033,0.451317,0.450601,0.449884,0.449165,0.448446,0.447725,0.447004,0.446281,0.445558,0.444833,0.444108,0.443381,0.442654,0.441925,0.441196,0.440465,0.439734,0.439001,0.438267,0.437533,0.436797,0.436061,0.435323,0.434584,0.433845,0.433104,0.432363,0.431620,0.430876,0.430132,0.429386,0.428639,0.427891,0.427143,0.426393,0.425642,0.424891,0.424138,0.423384,0.422629,0.421874,0.421117,0.420359,0.419600,0.418841,0.418080,0.417318,0.416555,0.415792,0.415027,0.414261,0.413495,0.412727,0.411958,0.411188,0.410418,0.409646,0.408873,0.408100,0.407325,0.406550,0.405773,0.404995,0.404217,0.403437,0.402657,0.401875,0.401093,0.400310,0.399525,0.398740,0.397954,0.397166,0.396378,0.395589,0.394799,0.394008,0.393216,0.392422,0.391629,0.390834,0.390038,0.389241,0.388443,0.387645,0.386845,0.386044,0.385243,0.384440,0.383637,0.382833,0.382028,0.381221,0.380414"
