Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.5KCl-0.5UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.267636,0.266810,0.265984,0.265158,0.264331,0.263505,0.262677,0.261850,0.261022,0.260193,0.259365,0.258536,0.257706,0.256877,0.256046,0.255216,0.254385,0.253554,0.252723,0.251891,0.251059,0.250227,0.249395,0.248562,0.247728,0.246895,0.246061,0.245227,0.244392,0.243558,0.242723,0.241887,0.241052,0.240216,0.239380,0.238543,0.237707,0.236870,0.236033,0.235195,0.234358,0.233520,0.232681,0.231843,0.231004,0.230165,0.229326,0.228487,0.227647,0.226808,0.225968,0.225127,0.224287,0.223446,0.222606,0.221765,0.220923,0.220082,0.219241,0.218399,0.217557,0.216715,0.215873,0.215031,0.214188,0.213345,0.212503,0.211660,0.210817,0.209974,0.209131,0.208287,0.207444,0.206600,0.205757,0.204913,0.204070,0.203226,0.202382,0.201538,0.200694,0.199850,0.199006,0.198162,0.197318,0.196474,0.195630,0.194786,0.193941,0.193097,0.192253,0.191409,0.190565,0.189721,0.188877,0.188034,0.187190,0.186346,0.185503,0.184659"
0.78NaF-0.22UF4,"900.000000,904.040404,908.080808,912.121212,916.161616,920.202020,924.242424,928.282828,932.323232,936.363636,940.404040,944.444444,948.484848,952.525253,956.565657,960.606061,964.646465,968.686869,972.727273,976.767677,980.808081,984.848485,988.888889,992.929293,996.969697,1001.010101,1005.050505,1009.090909,1013.131313,1017.171717,1021.212121,1025.252525,1029.292929,1033.333333,1037.373737,1041.414141,1045.454545,1049.494949,1053.535354,1057.575758,1061.616162,1065.656566,1069.696970,1073.737374,1077.777778,1081.818182,1085.858586,1089.898990,1093.939394,1097.979798,1102.020202,1106.060606,1110.101010,1114.141414,1118.181818,1122.222222,1126.262626,1130.303030,1134.343434,1138.383838,1142.424242,1146.464646,1150.505051,1154.545455,1158.585859,1162.626263,1166.666667,1170.707071,1174.747475,1178.787879,1182.828283,1186.868687,1190.909091,1194.949495,1198.989899,1203.030303,1207.070707,1211.111111,1215.151515,1219.191919,1223.232323,1227.272727,1231.313131,1235.353535,1239.393939,1243.434343,1247.474747,1251.515152,1255.555556,1259.595960,1263.636364,1267.676768,1271.717172,1275.757576,1279.797980,1283.838384,1287.878788,1291.919192,1295.959596,1300.000000","0.455595,0.454884,0.454173,0.453461,0.452747,0.452033,0.451317,0.450601,0.449884,0.449165,0.448446,0.447725,0.447004,0.446281,0.445558,0.444833,0.444108,0.443381,0.442654,0.441925,0.441196,0.440465,0.439734,0.439001,0.438267,0.437533,0.436797,0.436061,0.435323,0.434584,0.433845,0.433104,0.432363,0.431620,0.430876,0.430132,0.429386,0.428639,0.427891,0.427143,0.426393,0.425642,0.424891,0.424138,0.423384,0.422629,0.421874,0.421117,0.420359,0.419600,0.418841,0.418080,0.417318,0.416555,0.415792,0.415027,0.414261,0.413495,0.412727,0.411958,0.411188,0.410418,0.409646,0.408873,0.408100,0.407325,0.406550,0.405773,0.404995,0.404217,0.403437,0.402657,0.401875,0.401093,0.400310,0.399525,0.398740,0.397954,0.397166,0.396378,0.395589,0.394799,0.394008,0.393216,0.392422,0.391629,0.390834,0.390038,0.389241,0.388443,0.387645,0.386845,0.386044,0.385243,0.384440,0.383637,0.382833,0.382028,0.381221,0.380414"
0.78NaF-0.22UF4,"900.000000,904.040404,908.080808,912.121212,916.161616,920.202020,924.242424,928.282828,932.323232,936.363636,940.404040,944.444444,948.484848,952.525253,956.565657,960.606061,964.646465,968.686869,972.727273,976.767677,980.808081,984.848485,988.888889,992.929293,996.969697,1001.010101,1005.050505,1009.090909,1013.131313,1017.171717,1021.212121,1025.252525,1029.292929,1033.333333,1037.373737,1041.414141,1045.454545,1049.494949,1053.535354,1057.575758,1061.616162,1065.656566,1069.696970,1073.737374,1077.777778,1081.818182,1085.858586,1089.898990,1093.939394,1097.979798,1102.020202,1106.060606,1110.101010,1114.141414,1118.181818,1122.222222,1126.262626,1130.303030,1134.343434,1138.383838,1142.424242,1146.464646,1150.505051,1154.545455,1158.585859,1162.626263,1166.666667,1170.707071,1174.747475,1178.787879,1182.828283,1186.868687,1190.909091,1194.949495,1198.989899,1203.030303,1207.070707,1211.111111,1215.151515,1219.191919,1223.232323,1227.272727,1231.313131,1235.353535,1239.393939,1243.434343,1247.474747,1251.515152,1255.555556,1259.595960,1263.636364,1267.676768,1271.717172,1275.757576,1279.797980,1283.838384,1287.878788,1291.919192,1295.959596,1300.000000","0.455595,0.454884,0.454173,0.453461,0.452747,0.452033,0.451317,0.450601,0.449884,0.449165,0.448446,0.447725,0.447004,0.446281,0.445558,0.444833,0.444108,0.443381,0.442654,0.441925,0.441196,0.440465,0.439734,0.439001,0.438267,0.437533,0.436797,0.436061,0.435323,0.434584,0.433845,0.433104,0.432363,0.431620,0.430876,0.430132,0.429386,0.428639,0.427891,0.427143,0.426393,0.425642,0.424891,0.424138,0.423384,0.422629,0.421874,0.421117,0.420359,0.419600,0.418841,0.418080,0.417318,0.416555,0.415792,0.415027,0.414261,0.413495,0.412727,0.411958,0.411188,0.410418,0.409646,0.408873,0.408100,0.407325,0.406550,0.405773,0.404995,0.404217,0.403437,0.402657,0.401875,0.401093,0.400310,0.399525,0.398740,0.397954,0.397166,0.396378,0.395589,0.394799,0.394008,0.393216,0.392422,0.391629,0.390834,0.390038,0.389241,0.388443,0.387645,0.386845,0.386044,0.385243,0.384440,0.383637,0.382833,0.382028,0.381221,0.380414"
0.78NaF-0.22UF4,"1000.000000,1003.030303,1006.060606,1009.090909,1012.121212,1015.151515,1018.181818,1021.212121,1024.242424,1027.272727,1030.303030,1033.333333,1036.363636,1039.393939,1042.424242,1045.454545,1048.484848,1051.515152,1054.545455,1057.575758,1060.606061,1063.636364,1066.666667,1069.696970,1072.727273,1075.757576,1078.787879,1081.818182,1084.848485,1087.878788,1090.909091,1093.939394,1096.969697,1100.000000,1103.030303,1106.060606,1109.090909,1112.121212,1115.151515,1118.181818,1121.212121,1124.242424,1127.272727,1130.303030,1133.333333,1136.363636,1139.393939,1142.424242,1145.454545,1148.484848,1151.515152,1154.545455,1157.575758,1160.606061,1163.636364,1166.666667,1169.696970,1172.727273,1175.757576,1178.787879,1181.818182,1184.848485,1187.878788,1190.909091,1193.939394,1196.969697,1200.000000,1203.030303,1206.060606,1209.090909,1212.121212,1215.151515,1218.181818,1221.212121,1224.242424,1227.272727,1230.303030,1233.333333,1236.363636,1239.393939,1242.424242,1245.454545,1248.484848,1251.515152,1254.545455,1257.575758,1260.606061,1263.636364,1266.666667,1269.696970,1272.727273,1275.757576,1278.787879,1281.818182,1284.848485,1287.878788,1290.909091,1293.939394,1296.969697,1300.000000","0.437717,0.437165,0.436613,0.436061,0.435508,0.434954,0.434400,0.433845,0.433289,0.432733,0.432177,0.431620,0.431062,0.430504,0.429945,0.429386,0.428826,0.428265,0.427704,0.427143,0.426581,0.426018,0.425454,0.424891,0.424326,0.423761,0.423195,0.422629,0.422063,0.421495,0.420928,0.420359,0.419790,0.419221,0.418651,0.418080,0.417509,0.416937,0.416365,0.415792,0.415218,0.414644,0.414070,0.413495,0.412919,0.412343,0.411766,0.411188,0.410611,0.410032,0.409453,0.408873,0.408293,0.407713,0.407131,0.406550,0.405967,0.405384,0.404801,0.404217,0.403632,0.403047,0.402462,0.401875,0.401289,0.400701,0.400114,0.399525,0.398936,0.398347,0.397757,0.397166,0.396575,0.395984,0.395391,0.394799,0.394205,0.393612,0.393017,0.392422,0.391827,0.391231,0.390635,0.390038,0.389440,0.388842,0.388244,0.387645,0.387045,0.386445,0.385844,0.385243,0.384641,0.384039,0.383436,0.382833,0.382229,0.381625,0.381020,0.380414"
0.78NaF-0.22UF4,"1100.000000,1102.020202,1104.040404,1106.060606,1108.080808,1110.101010,1112.121212,1114.141414,1116.161616,1118.181818,1120.202020,1122.222222,1124.242424,1126.262626,1128.282828,1130.303030,1132.323232,1134.343434,1136.363636,1138.383838,1140.404040,1142.424242,1144.444444,1146.464646,1148.484848,1150.505051,1152.525253,1154.545455,1156.565657,1158.585859,1160.606061,1162.626263,1164.646465,1166.666667,1168.686869,1170.707071,1172.727273,1174.747475,1176.767677,1178.787879,1180.808081,1182.828283,1184.848485,1186.868687,1188.888889,1190.909091,1192.929293,1194.949495,1196.969697,1198.989899,1201.010101,1203.030303,1205.050505,1207.070707,1209.090909,1211.111111,1213.131313,1215.151515,1217.171717,1219.191919,1221.212121,1223.232323,1225.252525,1227.272727,1229.292929,1231.313131,1233.333333,1235.353535,1237.373737,1239.393939,1241.414141,1243.434343,1245.454545,1247.474747,1249.494949,1251.515152,1253.535354,1255.555556,1257.575758,1259.595960,1261.616162,1263.636364,1265.656566,1267.676768,1269.696970,1271.717172,1273.737374,1275.757576,1277.777778,1279.797980,1281.818182,1283.838384,1285.858586,1287.878788,1289.898990,1291.919192,1293.939394,1295.959596,1297.979798,1300.000000","0.419221,0.418841,0.418460,0.418080,0.417699,0.417318,0.416937,0.416555,0.416174,0.415792,0.415409,0.415027,0.414644,0.414261,0.413878,0.413495,0.413111,0.412727,0.412343,0.411958,0.411573,0.411188,0.410803,0.410418,0.410032,0.409646,0.409260,0.408873,0.408487,0.408100,0.407713,0.407325,0.406938,0.406550,0.406161,0.405773,0.405384,0.404995,0.404606,0.404217,0.403827,0.403437,0.403047,0.402657,0.402266,0.401875,0.401484,0.401093,0.400701,0.400310,0.399918,0.399525,0.399133,0.398740,0.398347,0.397954,0.397560,0.397166,0.396772,0.396378,0.395984,0.395589,0.395194,0.394799,0.394403,0.394008,0.393612,0.393216,0.392819,0.392422,0.392026,0.391629,0.391231,0.390834,0.390436,0.390038,0.389639,0.389241,0.388842,0.388443,0.388044,0.387645,0.387245,0.386845,0.386445,0.386044,0.385644,0.385243,0.384842,0.384440,0.384039,0.383637,0.383235,0.382833,0.382430,0.382028,0.381625,0.381221,0.380818,0.380414"
0.78NaF-0.22UF4,"1200.000000,1201.010101,1202.020202,1203.030303,1204.040404,1205.050505,1206.060606,1207.070707,1208.080808,1209.090909,1210.101010,1211.111111,1212.121212,1213.131313,1214.141414,1215.151515,1216.161616,1217.171717,1218.181818,1219.191919,1220.202020,1221.212121,1222.222222,1223.232323,1224.242424,1225.252525,1226.262626,1227.272727,1228.282828,1229.292929,1230.303030,1231.313131,1232.323232,1233.333333,1234.343434,1235.353535,1236.363636,1237.373737,1238.383838,1239.393939,1240.404040,1241.414141,1242.424242,1243.434343,1244.444444,1245.454545,1246.464646,1247.474747,1248.484848,1249.494949,1250.505051,1251.515152,1252.525253,1253.535354,1254.545455,1255.555556,1256.565657,1257.575758,1258.585859,1259.595960,1260.606061,1261.616162,1262.626263,1263.636364,1264.646465,1265.656566,1266.666667,1267.676768,1268.686869,1269.696970,1270.707071,1271.717172,1272.727273,1273.737374,1274.747475,1275.757576,1276.767677,1277.777778,1278.787879,1279.797980,1280.808081,1281.818182,1282.828283,1283.838384,1284.848485,1285.858586,1286.868687,1287.878788,1288.888889,1289.898990,1290.909091,1291.919192,1292.929293,1293.939394,1294.949495,1295.959596,1296.969697,1297.979798,1298.989899,1300.000000","0.400114,0.399918,0.399721,0.399525,0.399329,0.399133,0.398936,0.398740,0.398543,0.398347,0.398150,0.397954,0.397757,0.397560,0.397363,0.397166,0.396969,0.396772,0.396575,0.396378,0.396181,0.395984,0.395786,0.395589,0.395391,0.395194,0.394996,0.394799,0.394601,0.394403,0.394205,0.394008,0.393810,0.393612,0.393414,0.393216,0.393017,0.392819,0.392621,0.392422,0.392224,0.392026,0.391827,0.391629,0.391430,0.391231,0.391032,0.390834,0.390635,0.390436,0.390237,0.390038,0.389839,0.389639,0.389440,0.389241,0.389042,0.388842,0.388643,0.388443,0.388244,0.388044,0.387844,0.387645,0.387445,0.387245,0.387045,0.386845,0.386645,0.386445,0.386245,0.386044,0.385844,0.385644,0.385443,0.385243,0.385042,0.384842,0.384641,0.384440,0.384240,0.384039,0.383838,0.383637,0.383436,0.383235,0.383034,0.382833,0.382632,0.382430,0.382229,0.382028,0.381826,0.381625,0.381423,0.381221,0.381020,0.380818,0.380616,0.380414"
0.57NaF-0.16KF-0.27UF4,"900.000000,904.040404,908.080808,912.121212,916.161616,920.202020,924.242424,928.282828,932.323232,936.363636,940.404040,944.444444,948.484848,952.525253,956.565657,960.606061,964.646465,968.686869,972.727273,976.767677,980.808081,984.848485,988.888889,992.929293,996.969697,1001.010101,1005.050505,1009.090909,1013.131313,1017.171717,1021.212121,1025.252525,1029.292929,1033.333333,1037.373737,1041.414141,1045.454545,1049.494949,1053.535354,1057.575758,1061.616162,1065.656566,1069.696970,1073.737374,1077.777778,1081.818182,1085.858586,1089.898990,1093.939394,1097.979798,1102.020202,1106.060606,1110.101010,1114.141414,1118.181818,1122.222222,1126.262626,1130.303030,1134.343434,1138.383838,1142.424242,1146.464646,1150.505051,1154.545455,1158.585859,1162.626263,1166.666667,1170.707071,1174.747475,1178.787879,1182.828283,1186.868687,1190.909091,1194.949495,1198.989899,1203.030303,1207.070707,1211.111111,1215.151515,1219.191919,1223.232323,1227.272727,1231.313131,1235.353535,1239.393939,1243.434343,1247.474747,1251.515152,1255.555556,1259.595960,1263.636364,1267.676768,1271.717172,1275.757576,1279.797980,1283.838384,1287.878788,1291.919192,1295.959596,1300.000000","0.413084,0.412433,0.411782,0.411129,0.410476,0.409821,0.409166,0.408509,0.407852,0.407193,0.406534,0.405873,0.405212,0.404549,0.403886,0.403222,0.402556,0.401890,0.401222,0.400554,0.399884,0.399214,0.398542,0.397870,0.397196,0.396522,0.395846,0.395170,0.394493,0.393814,0.393135,0.392454,0.391773,0.391090,0.390407,0.389722,0.389037,0.388350,0.387663,0.386975,0.386285,0.385595,0.384903,0.384211,0.383517,0.382823,0.382127,0.381431,0.380733,0.380035,0.379336,0.378635,0.377934,0.377231,0.376528,0.375824,0.375118,0.374412,0.373704,0.372996,0.372287,0.371576,0.370865,0.370153,0.369440,0.368725,0.368010,0.367294,0.366577,0.365859,0.365139,0.364419,0.363698,0.362976,0.362253,0.361529,0.360804,0.360078,0.359351,0.358623,0.357895,0.357165,0.356434,0.355702,0.354970,0.354236,0.353501,0.352766,0.352030,0.351292,0.350554,0.349814,0.349074,0.348333,0.347591,0.346848,0.346104,0.345359,0.344613,0.343867"
0.57NaF-0.16KF-0.27UF4,"1000.000000,1003.030303,1006.060606,1009.090909,1012.121212,1015.151515,1018.181818,1021.212121,1024.242424,1027.272727,1030.303030,1033.333333,1036.363636,1039.393939,1042.424242,1045.454545,1048.484848,1051.515152,1054.545455,1057.575758,1060.606061,1063.636364,1066.666667,1069.696970,1072.727273,1075.757576,1078.787879,1081.818182,1084.848485,1087.878788,1090.909091,1093.939394,1096.969697,1100.000000,1103.030303,1106.060606,1109.090909,1112.121212,1115.151515,1118.181818,1121.212121,1124.242424,1127.272727,1130.303030,1133.333333,1136.363636,1139.393939,1142.424242,1145.454545,1148.484848,1151.515152,1154.545455,1157.575758,1160.606061,1163.636364,1166.666667,1169.696970,1172.727273,1175.757576,1178.787879,1181.818182,1184.848485,1187.878788,1190.909091,1193.939394,1196.969697,1200.000000,1203.030303,1206.060606,1209.090909,1212.121212,1215.151515,1218.181818,1221.212121,1224.242424,1227.272727,1230.303030,1233.333333,1236.363636,1239.393939,1242.424242,1245.454545,1248.484848,1251.515152,1254.545455,1257.575758,1260.606061,1263.636364,1266.666667,1269.696970,1272.727273,1275.757576,1278.787879,1281.818182,1284.848485,1287.878788,1290.909091,1293.939394,1296.969697,1300.000000","0.396691,0.396184,0.395677,0.395170,0.394662,0.394153,0.393644,0.393135,0.392624,0.392114,0.391602,0.391090,0.390578,0.390065,0.389551,0.389037,0.388522,0.388007,0.387491,0.386975,0.386458,0.385940,0.385422,0.384903,0.384384,0.383864,0.383344,0.382823,0.382301,0.381779,0.381257,0.380733,0.380210,0.379685,0.379161,0.378635,0.378109,0.377583,0.377056,0.376528,0.376000,0.375471,0.374942,0.374412,0.373881,0.373350,0.372819,0.372287,0.371754,0.371221,0.370687,0.370153,0.369618,0.369083,0.368547,0.368010,0.367473,0.366935,0.366397,0.365859,0.365319,0.364779,0.364239,0.363698,0.363157,0.362615,0.362072,0.361529,0.360985,0.360441,0.359896,0.359351,0.358805,0.358259,0.357712,0.357165,0.356617,0.356068,0.355519,0.354970,0.354420,0.353869,0.353318,0.352766,0.352214,0.351661,0.351108,0.350554,0.349999,0.349444,0.348889,0.348333,0.347777,0.347220,0.346662,0.346104,0.345545,0.344986,0.344427,0.343867"
0.57NaF-0.16KF-0.27UF4,"1100.000000,1102.020202,1104.040404,1106.060606,1108.080808,1110.101010,1112.121212,1114.141414,1116.161616,1118.181818,1120.202020,1122.222222,1124.242424,1126.262626,1128.282828,1130.303030,1132.323232,1134.343434,1136.363636,1138.383838,1140.404040,1142.424242,1144.444444,1146.464646,1148.484848,1150.505051,1152.525253,1154.545455,1156.565657,1158.585859,1160.606061,1162.626263,1164.646465,1166.666667,1168.686869,1170.707071,1172.727273,1174.747475,1176.767677,1178.787879,1180.808081,1182.828283,1184.848485,1186.868687,1188.888889,1190.909091,1192.929293,1194.949495,1196.969697,1198.989899,1201.010101,1203.030303,1205.050505,1207.070707,1209.090909,1211.111111,1213.131313,1215.151515,1217.171717,1219.191919,1221.212121,1223.232323,1225.252525,1227.272727,1229.292929,1231.313131,1233.333333,1235.353535,1237.373737,1239.393939,1241.414141,1243.434343,1245.454545,1247.474747,1249.494949,1251.515152,1253.535354,1255.555556,1257.575758,1259.595960,1261.616162,1263.636364,1265.656566,1267.676768,1269.696970,1271.717172,1273.737374,1275.757576,1277.777778,1279.797980,1281.818182,1283.838384,1285.858586,1287.878788,1289.898990,1291.919192,1293.939394,1295.959596,1297.979798,1300.000000","0.379685,0.379336,0.378986,0.378635,0.378285,0.377934,0.377583,0.377231,0.376880,0.376528,0.376176,0.375824,0.375471,0.375118,0.374765,0.374412,0.374058,0.373704,0.373350,0.372996,0.372642,0.372287,0.371932,0.371576,0.371221,0.370865,0.370509,0.370153,0.369796,0.369440,0.369083,0.368725,0.368368,0.368010,0.367652,0.367294,0.366935,0.366577,0.366218,0.365859,0.365499,0.365139,0.364779,0.364419,0.364059,0.363698,0.363337,0.362976,0.362615,0.362253,0.361891,0.361529,0.361167,0.360804,0.360441,0.360078,0.359715,0.359351,0.358987,0.358623,0.358259,0.357895,0.357530,0.357165,0.356799,0.356434,0.356068,0.355702,0.355336,0.354970,0.354603,0.354236,0.353869,0.353501,0.353134,0.352766,0.352398,0.352030,0.351661,0.351292,0.350923,0.350554,0.350184,0.349814,0.349444,0.349074,0.348704,0.348333,0.347962,0.347591,0.347220,0.346848,0.346476,0.346104,0.345732,0.345359,0.344986,0.344613,0.344240,0.343867"
0.57NaF-0.16KF-0.27UF4,"1200.000000,1201.010101,1202.020202,1203.030303,1204.040404,1205.050505,1206.060606,1207.070707,1208.080808,1209.090909,1210.101010,1211.111111,1212.121212,1213.131313,1214.141414,1215.151515,1216.161616,1217.171717,1218.181818,1219.191919,1220.202020,1221.212121,1222.222222,1223.232323,1224.242424,1225.252525,1226.262626,1227.272727,1228.282828,1229.292929,1230.303030,1231.313131,1232.323232,1233.333333,1234.343434,1235.353535,1236.363636,1237.373737,1238.383838,1239.393939,1240.404040,1241.414141,1242.424242,1243.434343,1244.444444,1245.454545,1246.464646,1247.474747,1248.484848,1249.494949,1250.505051,1251.515152,1252.525253,1253.535354,1254.545455,1255.555556,1256.565657,1257.575758,1258.585859,1259.595960,1260.606061,1261.616162,1262.626263,1263.636364,1264.646465,1265.656566,1266.666667,1267.676768,1268.686869,1269.696970,1270.707071,1271.717172,1272.727273,1273.737374,1274.747475,1275.757576,1276.767677,1277.777778,1278.787879,1279.797980,1280.808081,1281.818182,1282.828283,1283.838384,1284.848485,1285.858586,1286.868687,1287.878788,1288.888889,1289.898990,1290.909091,1291.919192,1292.929293,1293.939394,1294.949495,1295.959596,1296.969697,1297.979798,1298.989899,1300.000000","0.362072,0.361891,0.361710,0.361529,0.361348,0.361167,0.360985,0.360804,0.360623,0.360441,0.360260,0.360078,0.359896,0.359715,0.359533,0.359351,0.359169,0.358987,0.358805,0.358623,0.358441,0.358259,0.358077,0.357895,0.357712,0.357530,0.357347,0.357165,0.356982,0.356799,0.356617,0.356434,0.356251,0.356068,0.355885,0.355702,0.355519,0.355336,0.355153,0.354970,0.354786,0.354603,0.354420,0.354236,0.354052,0.353869,0.353685,0.353501,0.353318,0.353134,0.352950,0.352766,0.352582,0.352398,0.352214,0.352030,0.351845,0.351661,0.351477,0.351292,0.351108,0.350923,0.350738,0.350554,0.350369,0.350184,0.349999,0.349814,0.349630,0.349444,0.349259,0.349074,0.348889,0.348704,0.348518,0.348333,0.348148,0.347962,0.347777,0.347591,0.347405,0.347220,0.347034,0.346848,0.346662,0.346476,0.346290,0.346104,0.345918,0.345732,0.345545,0.345359,0.345173,0.344986,0.344800,0.344613,0.344427,0.344240,0.344053,0.343867"
0.63NaCl-0.37UCl3,"784.150000,789.360606,794.571212,799.781818,804.992424,810.203030,815.413636,820.624242,825.834848,831.045455,836.256061,841.466667,846.677273,851.887879,857.098485,862.309091,867.519697,872.730303,877.940909,883.151515,888.362121,893.572727,898.783333,903.993939,909.204545,914.415152,919.625758,924.836364,930.046970,935.257576,940.468182,945.678788,950.889394,956.100000,961.310606,966.521212,971.731818,976.942424,982.153030,987.363636,992.574242,997.784848,1002.995455,1008.206061,1013.416667,1018.627273,1023.837879,1029.048485,1034.259091,1039.469697,1044.680303,1049.890909,1055.101515,1060.312121,1065.522727,1070.733333,1075.943939,1081.154545,1086.365152,1091.575758,1096.786364,1101.996970,1107.207576,1112.418182,1117.628788,1122.839394,1128.050000,1133.260606,1138.471212,1143.681818,1148.892424,1154.103030,1159.313636,1164.524242,1169.734848,1174.945455,1180.156061,1185.366667,1190.577273,1195.787879,1200.998485,1206.209091,1211.419697,1216.630303,1221.840909,1227.051515,1232.262121,1237.472727,1242.683333,1247.893939,1253.104545,1258.315152,1263.525758,1268.736364,1273.946970,1279.157576,1284.368182,1289.578788,1294.789394,1300.000000","0.302410,0.301577,0.300744,0.299911,0.299077,0.298243,0.297409,0.296575,0.295741,0.294906,0.294071,0.293236,0.292401,0.291566,0.290730,0.289894,0.289058,0.288222,0.287386,0.286550,0.285713,0.284876,0.284039,0.283202,0.282365,0.281527,0.280689,0.279851,0.279013,0.278175,0.277337,0.276499,0.275660,0.274821,0.273982,0.273143,0.272304,0.271465,0.270625,0.269786,0.268946,0.268106,0.267266,0.266426,0.265586,0.264745,0.263905,0.263064,0.262224,0.261383,0.260542,0.259701,0.258860,0.258019,0.257178,0.256336,0.255495,0.254653,0.253812,0.252970,0.252128,0.251286,0.250445,0.249603,0.248761,0.247919,0.247076,0.246234,0.245392,0.244550,0.243708,0.242865,0.242023,0.241180,0.240338,0.239496,0.238653,0.237811,0.236968,0.236126,0.235283,0.234441,0.233599,0.232756,0.231914,0.231071,0.230229,0.229387,0.228544,0.227702,0.226860,0.226018,0.225175,0.224333,0.223491,0.222649,0.221808,0.220966,0.220124,0.219282"
1.0LiF,"1121.200000,1124.016162,1126.832323,1129.648485,1132.464646,1135.280808,1138.096970,1140.913131,1143.729293,1146.545455,1149.361616,1152.177778,1154.993939,1157.810101,1160.626263,1163.442424,1166.258586,1169.074747,1171.890909,1174.707071,1177.523232,1180.339394,1183.155556,1185.971717,1188.787879,1191.604040,1194.420202,1197.236364,1200.052525,1202.868687,1205.684848,1208.501010,1211.317172,1214.133333,1216.949495,1219.765657,1222.581818,1225.397980,1228.214141,1231.030303,1233.846465,1236.662626,1239.478788,1242.294949,1245.111111,1247.927273,1250.743434,1253.559596,1256.375758,1259.191919,1262.008081,1264.824242,1267.640404,1270.456566,1273.272727,1276.088889,1278.905051,1281.721212,1284.537374,1287.353535,1290.169697,1292.985859,1295.802020,1298.618182,1301.434343,1304.250505,1307.066667,1309.882828,1312.698990,1315.515152,1318.331313,1321.147475,1323.963636,1326.779798,1329.595960,1332.412121,1335.228283,1338.044444,1340.860606,1343.676768,1346.492929,1349.309091,1352.125253,1354.941414,1357.757576,1360.573737,1363.389899,1366.206061,1369.022222,1371.838384,1374.654545,1377.470707,1380.286869,1383.103030,1385.919192,1388.735354,1391.551515,1394.367677,1397.183838,1400.000000","0.801945,0.800303,0.798662,0.797023,0.795385,0.793749,0.792115,0.790482,0.788850,0.787221,0.785592,0.783966,0.782341,0.780717,0.779095,0.777475,0.775856,0.774239,0.772624,0.771010,0.769397,0.767786,0.766177,0.764569,0.762963,0.761359,0.759756,0.758154,0.756554,0.754956,0.753359,0.751764,0.750171,0.748579,0.746988,0.745400,0.743812,0.742227,0.740643,0.739060,0.737479,0.735900,0.734322,0.732746,0.731171,0.729598,0.728026,0.726456,0.724888,0.723321,0.721756,0.720192,0.718630,0.717070,0.715511,0.713954,0.712398,0.710844,0.709291,0.707740,0.706190,0.704643,0.703096,0.701552,0.700008,0.698467,0.696927,0.695388,0.693851,0.692316,0.690782,0.689250,0.687720,0.686191,0.684663,0.683137,0.681613,0.680090,0.678569,0.677049,0.675531,0.674015,0.672500,0.670987,0.669475,0.667965,0.666457,0.664950,0.663444,0.661940,0.660438,0.658937,0.657438,0.655941,0.654445,0.652950,0.651458,0.649966,0.648477,0.646989"
