Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Li_x,J_Li_y,J_Li_z
32895,6841.235048438545,0.00093446247,-0.0010409695,0.0006686259,5.989073108370038,-3.2612125988449527,21.25771806031164,4.293350296719553,12.764275136466175,-27.532431774805353,8.775540001049967,-0.564356986078665,7.056966302346222
32900,6841.235048438545,0.0013451143,-0.0010545306,0.00055652496,6.1697756845018485,-3.6589568736959315,20.78758307524324,3.267893392871599,13.450488162785993,-27.352012995190215,9.620294362750291,-0.8528257167946416,7.346682784024846
32905,6841.235048438545,0.0017563368,-0.0009785262,0.0005041598,7.293434995678953,-3.1448061452571037,19.716042710848818,2.323035491590133,13.883906926425556,-26.791481398566155,9.441493291876986,-1.8003952582349578,7.857691525442599
32910,6841.235048438545,0.002060871,-0.00088510383,0.0005096442,8.804835226991063,-2.169857932210659,18.166414090992035,1.3880943473674847,14.077524707251218,-25.817210604141927,8.865033994705167,-2.9689612987768763,8.433049330623431
32915,6841.235048438545,0.0022236342,-0.0008144082,0.0005464624,10.505269365858485,-1.2672867450743137,16.72084050838705,0.4116748751445698,14.071916227193146,-24.420793903924185,8.141019376889611,-3.865924052099318,8.48220641306723
32920,6841.235048438545,0.0022236852,-0.0007376132,0.0005219141,12.580827856633192,-0.6641166369805456,15.959404389996516,-0.6229830923433051,13.933711228863686,-22.637466544494515,7.10011843670677,-4.3308892006808595,7.460315086604691
32925,6841.235048438545,0.0020695638,-0.00062286126,0.00037008204,15.114512348627983,-0.19167899228123364,16.023259720325335,-1.6925126025847137,13.73816879908613,-20.55053409027996,5.63596330770438,-4.607784237903717,5.3095274163293436
32930,6841.235048438545,0.0018493742,-0.0005205803,0.00016770202,17.90004003685171,0.2871947998086348,16.642987823561747,-2.7440001692405662,13.540594639169875,-18.27417768642581,3.9019229925578207,-4.889083917651179,2.413442849750548
32935,6841.235048438545,0.0016261515,-0.00046672617,1.734777e-05,20.491607292408293,0.6734106788666345,17.471952129588793,-3.720279625467187,13.352828671621545,-15.924116639141992,2.28663514470086,-5.087533731368341,-0.7655822720102399
32940,6841.235048438545,0.0013914936,-0.000417472,-6.514835e-05,22.357912946265433,0.8501072366219851,18.21884382200053,-4.584684391079746,13.142740921110335,-13.593038984776193,1.2847341296363557,-5.05414252108868,-3.8435517345810024
32945,6841.235048438545,0.0011225868,-0.00031098095,-0.00014408714,23.327841821467143,0.7376198026671732,18.660833867452787,-5.327047179452448,12.857155045196368,-11.341122621792145,1.0571679714410966,-4.656069262526317,-6.5374581606615045
32950,6841.235048438545,0.00083758566,-0.00014112183,-0.00028705632,23.693831766801306,0.3086657164625599,18.736221142459293,-5.949324960983462,12.448753981418367,-9.197634003597063,1.3134560550896386,-3.8187140927239946,-8.756334110369087
32955,6841.235048438545,0.00059518236,2.1797e-05,-0.00050093065,23.742086455166277,-0.3109393164028118,18.54364891253183,-6.446418827890115,11.889398934323498,-7.1672933201661095,1.7622953240614625,-2.6397540567032687,-10.59410251763113
32960,6841.235048438545,0.00044060472,0.000104335275,-0.00073559186,23.41797644700491,-0.9075975716237807,18.210668214019748,-6.794782862506791,11.169078076724208,-5.241176922911018,2.4347692654590465,-1.322774893144115,-12.187238134402312
32965,6841.235048438545,0.00039274938,0.000101412006,-0.00091755093,22.689462344004273,-1.4570300567917043,17.79900427259828,-6.951963580623954,10.291002802496472,-3.4082077025485864,3.320464045278506,0.10473297749730559,-13.608543259428574
32970,6841.235048438545,0.00046219176,6.7653215e-05,-0.0009838819,21.857611200330577,-2.214137887658225,17.25307014548573,-6.866372608204359,9.271100417496445,-1.658162550451288,4.066724228326941,1.8817432891318182,-14.812653897012227
32975,6841.235048438545,0.00059584423,6.49726e-05,-0.0009146215,21.261310495613003,-3.383507098598427,16.40215759350805,-6.494239904535164,8.140041169416026,0.02474983155489241,4.2908920792141085,4.182171723916225,-15.64465389354375
32980,6841.235048438545,0.00066701625,0.00010477148,-0.00075552426,20.95745870080683,-4.740519952912669,14.993995624671259,-5.817011831600497,6.941138729999029,1.6640340510894935,3.9175159265485946,6.738086681195352,-15.875776117044028
32985,6841.235048438545,0.00062068435,0.00014007473,-0.00057500816,20.82448669731131,-5.917637926522378,12.721254141769363,-4.84969067100184,5.719106893222732,3.279341585610476,3.0831670481328257,9.137236450574061,-15.218342378242982
32990,6841.235048438545,0.00049450085,9.455441e-05,-0.00040252865,20.618473671077847,-6.82526457079403,9.381032190199237,-3.641787265896081,4.504846649295602,4.872412055916447,2.081276429604122,11.259123689168417,-13.471190798604242
32995,6841.235048438545,0.0003243663,-7.643641e-05,-0.0002288415,19.814100263734336,-7.338725468285336,5.0439682954393135,-2.271985665956265,3.3083117581775383,6.4241427345806175,1.515848215980304,12.969119603491789,-10.685857739181687
33000,6841.235048438545,0.00011743111,-0.000318168,-7.087974e-05,17.844465557790873,-7.047960866235691,0.06016823019400708,-0.8296818061165252,2.1220858084928036,7.901341055690956,2.0431792790239798,13.864580899674264,-7.179255971333692
33005,6841.235048438545,-0.00012082002,-0.00054357474,-2.0858164e-05,14.721360147635238,-5.645822272113119,-5.047455124192295,0.6122666587368144,0.9335968786838444,9.266493262187492,3.7243360839837383,13.650931096195462,-3.4367847993243483
33010,6841.235048438545,-0.00032137393,-0.0006923441,-0.00013772704,11.183408316171302,-3.377888278323649,-9.698039993722878,2.015916657441892,-0.25887651652713384,10.486632702495715,5.858637659743044,12.575470285886594,-0.006339096970739089
33015,6841.235048438545,-0.0003562779,-0.0007026453,-0.00030083762,8.174438786988645,-0.4792916487145744,-13.10599542799081,3.3757548868240397,-1.4419230962082414,11.535223632077852,7.507768930945394,10.859920014776334,2.353025077248342
33020,6841.235048438545,-0.00025209552,-0.0006383919,-0.00040978438,6.161236516299287,3.2583930092063316,-14.643288706809455,4.7044960134086855,-2.593731431130193,12.383866592297728,8.192230348469687,8.27404380466204,3.0416754287608208
33025,6841.235048438545,-0.0001664518,-0.00058907043,-0.0004433905,4.953186016960134,7.817227804235143,-14.45438676900993,6.0163127835191395,-3.6860168173186434,12.989925711490379,8.088464206715662,4.80749445447317,2.246714321622742
33030,6841.235048438545,-0.00018873626,-0.0005889083,-0.00036255916,4.186521867182055,12.76196377853411,-13.026216674961676,7.313606976070048,-4.682483052212531,13.294573807843427,7.557834070166658,0.8592246836941646,0.5138963589752829
33035,6841.235048438545,-0.0002829513,-0.00064285035,-0.00017884698,3.6254876874383246,17.389128952068305,-10.969799145410422,8.578367199685715,-5.53314238111828,13.231756674305963,6.854107986093235,-2.9172812438683744,-1.4797039452050078
33040,6841.235048438545,-0.00034459736,-0.0007273381,1.4538868e-05,3.2177248611343785,21.042195030447495,-8.984402672087507,9.763772251326998,-6.170679130536639,12.74160777600455,6.076465757052437,-5.93281079618656,-2.9749516394176014
33045,6841.235048438545,-0.0002863718,-0.00084343064,0.00013784517,3.0341743216714896,23.386123847797876,-7.497923374192378,10.795097831966531,-6.513293910560357,11.784407035016642,5.228690513036646,-7.934124770619848,-3.504229953027722
33050,6841.235048438545,-8.103201e-05,-0.000992577,0.00019467632,3.1055967140015728,24.422227193404424,-6.505136976365957,11.589852518608213,-6.473323498739527,10.34958023194313,4.362513404781433,-9.010198284997488,-3.0621895625471796
33055,6841.235048438545,0.00018150556,-0.0011191521,0.0002205231,3.387030677759557,24.312637633779914,-5.6929298521408604,12.088277886202091,-5.973316654336241,8.458242982485984,3.5826540786418732,-9.400615549453606,-1.983059540051661
33060,6841.235048438545,0.0003517651,-0.0011692842,0.00020521352,3.954547146857891,23.13656099295202,-4.788478073582136,12.277889767824204,-4.973055747198243,6.164957392085942,2.8255256275932443,-9.224799723842908,-0.5942254980044956
33065,6841.235048438545,0.00039638882,-0.0011921723,0.00017332679,4.941652520958687,20.944951137734634,-3.896548441136459,12.19908790045764,-3.495169791795645,3.5648285025655264,1.9172218553193052,-8.51107591176525,1.1139736829491746
33070,6841.235048438545,0.00037970018,-0.0012633711,0.00018759706,6.373910195076546,18.011671006198767,-3.045974510203434,11.927493284098714,-1.6268995371089945,0.7931387966365042,0.7565588431515171,-7.446065783928237,3.0350895010388492
33075,6841.235048438545,0.00033924956,-0.0013754359,0.00026314188,8.152467440739805,14.96749028699868,-2.0107468469950467,11.544920736500615,0.5060433030983109,-1.9971442642289716,-0.639425870787043,-6.534827647939995,4.790145020383601
33080,6841.235048438545,0.00031786526,-0.0014522041,0.00035511702,10.044113928880193,12.502734410401347,-0.6997370235248848,11.112999482412022,2.7793789470745383,-4.668330401969704,-2.099150900393532,-6.3434075675305515,6.150320947963518
33085,6841.235048438545,0.0003764618,-0.0014665199,0.00040160006,11.722631594219507,10.66916904702102,0.8744162069279038,10.658375936055279,5.1050838491867285,-7.121862566856995,-3.3230447055967924,-6.835547017033706,7.029699664206602
33090,6841.235048438545,0.0004975318,-0.0014383227,0.00038743386,13.049745840714106,8.762705858234215,2.731294658094172,10.174309815593631,7.44336215314276,-9.303071546602858,-4.166092869184602,-7.2673623247375065,7.354029962136517
33095,6841.235048438545,0.0005997304,-0.0013512052,0.00035627332,14.2039149112376,6.004035217877075,4.7407093263400535,9.631266067798322,9.790293545120463,-11.189596954793064,-4.7772182000909655,-6.85562292612859,7.231140571411926
33100,6841.235048438545,0.0006306256,-0.0011711626,0.00037677755,15.469962221852853,2.266017842547137,6.624633832759189,8.990710215007027,12.151099723538458,-12.775456009485328,-5.402709658489719,-5.478411798189073,6.9330751528234025
33105,6841.235048438545,0.0005916138,-0.0009168929,0.00048708805,16.977078766968273,-1.8832225582714637,8.21550121381462,8.221312260379534,14.51224205937639,-14.064450675354141,-6.140428013458541,-3.690313595127107,6.631202599817877
33110,6841.235048438545,0.00050578115,-0.0006750997,0.0006656717,18.625603662729777,-5.68965884952926,9.575208390296224,7.311336156599906,16.82380926138309,-15.07537108043643,-6.878976941362589,-2.1954444803615027,6.282415808466066
33115,6841.235048438545,0.00040533787,-0.000511541,0.0008484797,20.103951926240047,-8.668581350139029,10.91232598712942,6.272819806953237,18.99863515993298,-15.850673579270635,-7.318808763774678,-1.391347854636579,5.72060063711451
33120,6841.235048438545,0.00032768262,-0.00041536856,0.0009549461,20.87299620106445,-10.83101010814429,12.384406500846142,5.1410243360803065,20.926345043452116,-16.4575941689217,-6.956057615279086,-1.1566289692842586,4.855440859197367
33125,6841.235048438545,0.0003078774,-0.00036648064,0.00091729773,20.513026819861484,-12.631790958141247,13.866513943471558,3.971551541186898,22.495172726485414,-16.97529464002937,-5.426615135008566,-0.9246756632770579,3.8910338293009756
33130,6841.235048438545,0.00037844252,-0.0003371928,0.00076336454,19.08371966072686,-14.545754482883284,15.057186248266602,2.8326603480006156,23.614633194014694,-17.472596956769756,-2.8584165569838187,-0.130172543881244,3.197663796240884
33135,6841.235048438545,0.00053443067,-0.00026972592,0.0006664755,16.915492610010592,-16.55578986645473,15.849936623028972,1.7937686291904242,24.23491557051262,-17.989040855392794,0.3487021646077224,1.2595805101895072,2.9213573702274496
33140,6841.235048438545,0.0006971801,-0.00015906236,0.00078361994,14.440862688877726,-18.116366215931563,16.46986998949162,0.914213773022027,24.357985655053433,-18.528303454333493,3.702886660289416,2.69708644364563,2.8406863053571194
33145,6841.235048438545,0.0007717982,-8.3192885e-05,0.0010417766,12.179530065188057,-18.78802447688308,17.27250195457966,0.2362800315447089,24.033310306960864,-19.063638782225006,6.642152749613935,3.6934201418638533,2.573389645982568
33150,6841.235048438545,0.00074660697,-9.111945e-05,0.001268945,10.663145618580216,-18.695606647741478,18.512648124949934,-0.21736118126256065,23.340705752973243,-19.549962174127266,8.612178669049944,4.293606994003667,1.8195669360031372
33155,6841.235048438545,0.0006860425,-0.00011448815,0.0013843399,10.2686260201605,-18.250920556105527,20.21984799762143,-0.4422535507813461,22.370157250152502,-19.93819871411861,9.23159045728685,4.819469770314198,0.5006038797839188
33160,6841.235048438545,0.0006224473,-9.687218e-05,0.0013582581,11.008918219756797,-17.719978239370946,22.190860221817296,-0.44710307523502024,21.20694340955403,-20.186793986360406,8.496147692582644,5.451741178419423,-1.2218131192055828
33165,6841.235048438545,0.0005123168,-0.00012117122,0.0011954614,12.649944637434285,-17.069231531737422,24.149123096103743,-0.24800009379151788,19.92654603871041,-20.266416062377083,6.656018135742535,6.0813919237802025,-3.1004541225247997
33170,6841.235048438545,0.0003323276,-0.0002878474,0.0009795518,14.853448849583994,-16.216677985814428,25.823031931257006,0.13658063879182825,18.59777367157575,-20.160198644629325,4.067933101906285,6.55761101968109,-4.880580499271721
33175,6841.235048438545,0.00016244069,-0.0005809265,0.00077048,17.103297644590977,-15.282069210885355,26.92147720756477,0.6871768775551432,17.286223965725995,-19.860694108214282,1.2674879210397667,6.93455186148948,-6.278530329202159
33180,6841.235048438545,0.00011025623,-0.00091019535,0.00054803665,18.87300010245112,-14.400418833300174,27.101519522767965,1.380925393975926,16.051851595824605,-19.364191531061714,-1.195962962388101,7.287273673023616,-6.955075197342058
33185,6841.235048438545,0.0001317857,-0.0011944685,0.0003030873,19.778461197146182,-13.545571901737313,26.02328762167204,2.1893298073697993,14.941178524553738,-18.66537967098693,-2.909828237810096,7.543099737263573,-6.575655198785217
33190,6841.235048438545,7.090517e-05,-0.0013919672,6.3888096e-05,19.57128650437757,-12.55759536711052,23.830511950032495,3.078896659466122,13.978157823214044,-17.75614153107372,-3.59222088703168,7.518143814380336,-5.292117584796916
33195,6841.235048438545,-8.9421315e-05,-0.0014334474,-0.00012239483,18.29099635125262,-11.22550212053106,21.236068494912296,4.013950381089381,13.156366196992067,-16.62850304122903,-3.246984139928053,7.007842287613482,-3.8253125250430933
33200,6841.235048438545,-0.00022389331,-0.00125196,-0.00021634773,16.189944285494352,-9.581851094179038,18.676379954707635,4.961189656456267,12.432468497172426,-15.277029131470862,-2.0931713357560047,6.088088932261043,-2.6170978349019167
33205,6841.235048438545,-0.00023378107,-0.0009297557,-0.00018717542,13.874205821036101,-7.932613491098932,16.263925569324464,5.894449011560648,11.727449753079686,-13.70055925110673,-0.710692076291842,5.1438698569103405,-1.7811132564948382
33210,6841.235048438545,-0.00013499685,-0.0006657424,9.345353e-06,12.099938494959723,-6.564965783032715,14.08235739612759,6.792685984306158,10.94272255331807,-11.907714333248713,0.16533837193205947,4.560949330752363,-1.3923900943209917
33215,6841.235048438545,-1.1108772e-05,-0.0006074268,0.00035586304,10.884745686706683,-5.706939134055611,12.004673618295454,7.630013351815871,9.987862597000358,-9.925419449309537,0.5432035637721607,4.657782662415583,-1.2970014364610072
33220,6841.235048438545,0.0001332598,-0.00072833657,0.00071903295,9.883425574893995,-5.236440336424534,9.70699519500671,8.367972138872295,8.807295603400139,-7.801301001947558,0.8065646761213902,5.367850915058979,-1.1234414446590126
33225,6841.235048438545,0.00030960044,-0.0009026023,0.0009852267,9.06733653517463,-4.615296466268811,6.919150345212655,8.959343713937134,7.395077835840215,-5.5987270208114746,1.0312821947271475,6.1589250126957165,-0.5381705801556129
33230,6841.235048438545,0.0004480289,-0.0010280875,0.0011473955,8.524550775304888,-3.411575913189191,3.692740682354852,9.363401763297306,5.794044543842476,-3.389953168415466,1.170009912650905,6.556237921387391,0.47946522026172494
33235,6841.235048438545,0.00045910486,-0.0010641029,0.0012160799,8.146910611517015,-1.5641184151200358,0.43990661014198373,9.564050587224928,4.082520024828131,-1.2497268773112393,1.3470014678795015,6.4203049131787235,1.5920730317374803
33240,6841.235048438545,0.00030321788,-0.0010178962,0.0011408766,7.628060786658039,0.727743915027947,-2.2147914481587208,9.580823142004819,2.357411700117966,0.7473959642266914,1.8490790495896836,5.853550723000252,2.249648016448144
33245,6841.235048438545,3.115514e-05,-0.00095216435,0.00091194065,7.1824007025740135,3.1872021074395502,-3.8021241456202546,9.464491301768872,0.7172365364302951,2.5287322876721197,2.4110712041045663,5.0342677411694154,2.0556443284876407
33250,6841.235048438545,-0.00021410204,-0.000858827,0.0006065906,7.544463934415616,5.633006446014368,-4.411710610665395,9.278497376468016,-0.7570068733740349,4.0308242237443705,2.235001787482226,4.062706543130288,1.1631386711232592
33255,6841.235048438545,-0.000293069,-0.0006550333,0.000293923,8.810760978309773,8.004476682749061,-4.472637639374952,9.077442137011245,-2.017584531718151,5.211474717019974,1.169760222409288,2.9518140071790087,0.043415074491302
33260,6841.235048438545,-0.00020256342,-0.00038581496,1.5982043e-05,10.58737464097307,10.306762766448589,-4.361834083424913,8.891679646778071,-3.052878413563671,6.0590824250321935,-0.42109082465608294,1.684821529689898,-0.9149962774261309
33265,6841.235048438545,-8.967342e-05,-0.00014412525,-0.00013619252,12.481909349237537,12.449242608735648,-4.195117054213698,8.7239039371122,-3.879095176098061,6.593501086237758,-2.1478498341558847,0.3685587988924355,-1.6161321228094363
33270,6841.235048438545,-0.00011418697,8.1714905e-05,-4.4127053e-05,13.985635748595673,14.027136350521022,-3.7870679221226604,8.55445675972141,-4.526357414902672,6.859147354487597,-3.482128942861116,-0.5620723422385803,-2.289827395728285
33275,6841.235048438545,-0.0002682485,0.0002977305,0.00028959202,14.59842543399704,14.654617517107242,-3.0120017937727974,8.351434398774183,-5.0220759903018966,6.9159029583898715,-3.891896248019427,-0.6938349164562263,-3.1216490592571837
33280,6841.235048438545,-0.00044031892,0.00038785164,0.0007441048,14.354421289007082,14.783799491965755,-2.1732849910216467,8.086237374428206,-5.379499546108127,6.830407085450226,-3.3826953121926184,-0.4655931597159093,-3.874870075925433
33285,6841.235048438545,-0.00058796984,0.00027109118,0.0011630476,13.835073902428253,15.572196767812118,-1.77146252440376,7.7520141033061805,-5.595436168748715,6.664122893518744,-2.52912464186661,-1.038053615695945,-4.110408457084564
33290,6841.235048438545,-0.0007362211,5.224282e-06,0.001409331,13.565609933524808,17.566678965145243,-1.9705657043881404,7.372894364546198,-5.657163224533728,6.460600639397036,-1.8805409137450146,-2.9708087928962508,-3.707782967919489
33295,6841.235048438545,-0.0008677154,-0.0002689093,0.0014426031,13.674541742450074,20.073556562306536,-2.414457354550323,6.9958501555799435,-5.555928019000571,6.242012031481956,-1.612428492192655,-5.578921455213832,-3.0453026694570204
33300,6841.235048438545,-0.00095637003,-0.00040756006,0.0013314267,14.058613282515704,21.963048229710026,-2.703669189131105,6.671564816026774,-5.298031464067754,6.014793829483189,-1.6722143602411483,-7.7263094932210254,-2.5288726311348797
33305,6841.235048438545,-0.0010412248,-0.0003793669,0.0011492464,14.383383714266646,22.504474374432235,-2.7002907023246365,6.436560552717936,-4.906827047592378,5.7743656810817825,-1.7619806003305238,-8.658940435773376,-2.2918230602165637
33310,6841.235048438545,-0.0011267217,-0.00031704528,0.000938034,14.185389839967801,21.655276334498254,-2.514012247845458,6.306919598476895,-4.418412363572861,5.5064178443027245,-1.4343458197210093,-8.298156753830527,-2.210153626999533
33315,6841.235048438545,-0.0011943582,-0.00032992178,0.00077883573,13.563063786990952,19.991811322233183,-2.420873976131916,6.286177590747398,-3.8749999683946994,5.190994961656635,-0.791277495383063,-7.178103950260821,-1.9878689109403118
33320,6841.235048438545,-0.0012549858,-0.00038228312,0.00074777805,13.187049900669212,18.415330281898846,-2.667334622548297,6.381235786076728,-3.317922065727184,4.812237493231894,-0.5103214890651984,-6.158700728069208,-1.3626506368684992
33325,6841.235048438545,-0.0013133564,-0.00040436714,0.0007945343,13.398673825206199,17.654041929504515,-3.2545847460931876,6.6152559242288484,-2.784952829367838,4.367919279091531,-0.955965826108828,-5.930381576043702,-0.3310821487841955
33330,6841.235048438545,-0.00134915,-0.0003586737,0.00082491635,13.697171742045736,17.80133924269127,-3.9351873713206826,7.026978652454717,-2.3111093231069457,3.871582489537193,-1.6661866052264918,-6.5515225027999,0.8458574269086174
33335,6841.235048438545,-0.001319623,-0.00026837067,0.00080439163,13.148378729476132,18.383224782894345,-4.3249023678784955,7.655762929698254,-1.9312390835999471,3.3456862926505906,-1.7461779002288944,-7.513278367456779,1.7614687810989484
33340,6841.235048438545,-0.0011627654,-0.0002488134,0.0006808611,11.221056424320317,18.786331744504665,-4.159479298801998,8.523568458101808,-1.686772851856957,2.80652660386486,-0.686661242910438,-8.160851579632991,2.1352055486338166
33345,6841.235048438545,-0.00088342564,-0.0003539168,0.00044151646,8.686528544078811,18.393825878647718,-3.6637403930784442,9.620908120170215,-1.6314774212674896,2.2519132070120573,0.7505269052534027,-7.823641257615792,2.19407981040305
33350,6841.235048438545,-0.00060178566,-0.00045662414,0.00025833736,6.803551648247582,16.905226793606076,-3.2223737942534747,10.895960225406894,-1.8240902036519477,1.6615392969652927,1.3584518451578802,-6.142429370346793,2.343087319399925
33355,6841.235048438545,-0.0004178567,-0.0004558077,0.00019507778,5.9558303253350315,14.66638803504999,-2.942126442211123,12.25436167183551,-2.3102665297152383,1.0049346072956737,0.8477717033282293,-3.41741470436783,2.7194446835698844
33360,6841.235048438545,-0.00034260217,-0.00033572142,0.00015479018,5.749814137873533,12.36824009043109,-2.760295819909844,13.572644896714054,-3.105759196463267,0.25332710530719904,-0.2644954908565955,-0.32377435381668906,3.289221543861199
33365,6841.235048438545,-0.0003307463,-0.00011112989,0.00012347834,5.493037858722151,10.740283017121573,-2.5216013060292957,14.720843996956942,-4.188884651702422,-0.602882382730451,-1.1559181823060025,2.3873083038987617,3.9067366904843883
33370,6841.235048438545,-0.00034882373,0.00022255727,0.00016597912,5.053470582845681,10.2973592150686,-1.782702736223981,15.589443713647311,-5.503367674616339,-1.5365834389826256,-1.5849505131001465,4.144714957495026,4.101539334011898
33375,6841.235048438545,-0.0003511785,0.0006257566,0.00028082452,4.739087834865846,11.256253770787469,-0.28808386412274967,16.10950942163862,-6.967004705991016,-2.4837711536542253,-1.7906334400278392,4.649457501486621,3.554107939422204
33380,6841.235048438545,-0.00026663794,0.000991757,0.00043797362,4.444446076410061,13.49286248996784,1.4369234468544123,16.258422299614438,-8.48123429530754,-3.366165459186443,-1.6449046208610056,3.927078504416285,2.7114947948627686
33385,6841.235048438545,-0.00013352424,0.0011899251,0.0006030602,3.9200219991348932,16.47413319264367,2.7332817225109425,16.054100915330032,-9.9355286680577,-4.125812409366911,-0.9161591303083227,2.400102509322905,2.174783378786482
33390,6841.235048438545,-4.920616e-05,0.0011850137,0.0007475427,3.3499524301173853,19.467096753569663,3.5348404635536976,15.542563625137232,-11.210431385886508,-4.751009915127209,0.16544744317511872,0.6820414831917243,1.9984222160616931
33395,6841.235048438545,-2.3770508e-05,0.0010537369,0.000865816,3.0838234569951353,21.88374614396004,4.291264110246986,14.783720378253461,-12.19536698939849,-5.266814778283723,1.190419709307073,-0.7496724461644679,1.7578035568637578
33400,6841.235048438545,-2.4132361e-05,0.0008522946,0.0009512291,3.3393909982683283,23.390966646437164,5.401607874032735,13.840121780695595,-12.819707148227494,-5.701437902154276,1.8784505985303004,-1.6325530587611046,1.0820826033647912
33405,6841.235048438545,-3.6571648e-05,0.0006102447,0.0009831259,4.188229367184732,23.98599652940017,6.721776672574731,12.769565208275424,-13.077082823059051,-6.066090256024317,2.1001687421638526,-1.9702073988378155,0.1265661995564309
33410,6841.235048438545,-5.2059648e-05,0.00037774854,0.0009551183,5.3034315072350475,23.994560338275967,7.698963850483225,11.6233696781116,-13.024732674344008,-6.362439728914459,2.131162192014792,-2.031121418356506,-0.5542718521849443
33415,6841.235048438545,-7.560713e-05,0.00021951097,0.0009161498,6.206081213166302,23.788046720127802,7.907999325843221,10.446915351313406,-12.757350879829776,-6.598558080838692,2.404967038107181,-2.091989587850421,-0.5271890762617537
33420,6841.235048438545,-0.000114757844,0.00017128976,0.00089034636,6.802909498663696,23.58915695677139,7.42710569392183,9.275390926598165,-12.369344041331019,-6.793906994041599,2.97966312794856,-2.281106519239857,0.14905363128101573
33425,6841.235048438545,-0.0001446785,0.00021195703,0.00082755764,7.404359910467665,23.417725489645143,6.76079680350121,8.127336286091746,-11.922261645447847,-6.974315163604323,3.526267426993264,-2.5567573879669547,0.9957705759040554
33430,6841.235048438545,-0.00014918928,0.00029086298,0.00069678255,8.452412340076679,23.019746371787967,6.43011793895529,7.001441708297252,-11.426877549767354,-7.166222513367238,3.604109489317899,-2.654162460956159,1.5183568833342305
33435,6841.235048438545,-0.00016443133,0.00036482737,0.00056628557,10.203420868237718,22.064553263454634,6.707998962345654,5.877897018234479,-10.843656461858457,-7.393238544194382,2.976645922771105,-2.2821904183527844,1.4674918152483896
33440,6841.235048438545,-0.00021325664,0.00041445787,0.0005118594,12.647827574415405,20.42065350067446,7.449167870989539,4.724257358867079,-10.098194738324063,-7.671844401251683,1.685879183484623,-1.3837523806376888,1.0049286704194973
33445,6841.235048438545,-0.00024779362,0.00044950552,0.00053057465,15.608792188193242,18.261772672420427,8.06879422684905,3.50699778793995,-9.103174392175543,-8.00699216405831,-0.05782595860104989,-0.21989189178735613,0.7204500718687203
33450,6841.235048438545,-0.00016543975,0.00049331906,0.00057025393,18.65750857943718,15.97121852230727,8.06428185107451,2.20920076153624,-7.778847006136618,-8.39305327752589,-1.80874519335807,0.7463347256711037,1.1110233012402322
33455,6841.235048438545,7.1450326e-05,0.0005716211,0.0005393376,21.209107683714738,13.768780103120898,7.510753967084737,0.8492076500048751,-6.067999796958002,-8.821118080769505,-3.0003510384459786,1.2379261038137335,2.0926162013963348
33460,6841.235048438545,0.0003238093,0.0006841787,0.00038705475,22.84042816200023,11.512496555038767,6.79994985174052,-0.5137229244785981,-3.946121377333591,-9.287097489270476,-3.268740905759069,1.3723313272681839,3.2693998427891655
33465,6841.235048438545,0.00037238278,0.0008025267,0.00021062318,23.553043528526953,9.019228781591908,6.33567526789774,-1.7952720084134062,-1.428326813083669,-9.796596615122489,-2.6998071328054825,1.3478046770093348,4.243173217316976
33470,6841.235048438545,0.0002029286,0.0008944332,7.2949784e-05,23.555597860978786,6.472123782394435,6.809155485533109,-2.913873160839388,1.4275234189538129,-10.364679710396722,-1.58376039636206,1.0390592404534251,4.337775947369404
33475,6841.235048438545,3.2297274e-05,0.0009071057,-2.7993729e-05,23.05369705111084,4.21663726280555,8.928573481589764,-3.813092519215676,4.522853061337872,-11.01075689977295,-0.18264034814202246,0.19921616234445505,2.8644349174207617
33480,6841.235048438545,3.598396e-05,0.0008493935,-4.105628e-05,22.73029564435424,2.4890340923177714,12.509706649905992,-4.469178847761728,7.725337963506963,-11.750736185794434,0.7968475157584085,-1.2756655472961582,0.023280893052027185
33485,6841.235048438545,0.00023342198,0.00081176223,5.1884916e-05,23.015765141733617,1.1897596882302093,16.313489882052536,-4.890334896423666,10.879660293224578,-12.590540309312182,0.9325342846466715,-3.1307133400454044,-2.9406983183728572
33490,6841.235048438545,0.0004779546,0.00081190706,0.00025260696,23.54091162249973,0.07887232516828924,18.78488529049072,-5.108524668795839,13.824284592058824,-13.52069683298685,0.6255778184816241,-4.964450314674979,-4.481937113421994
33495,6841.235048438545,0.00061035116,0.00075883314,0.00053456076,24.067871885382946,-0.8449995165317299,19.25009183261581,-5.16112263177235,16.413573466377123,-14.513225720044993,0.15121568309704292,-6.6298674486837275,-3.9546147470248667
33500,6841.235048438545,0.0006154731,0.0006421725,0.00078055635,24.73869917565902,-1.5535828720251033,18.32476151728487,-5.07457326674699,18.538753947906358,-15.52324309461181,-0.6061610581570771,-8.046464659980632,-2.019267072130139
33505,6841.235048438545,0.00055245747,0.00051104964,0.0008973691,25.65482110958659,-2.089939401235122,17.125440449201015,-4.85974202011045,20.13870687765781,-16.493728769353023,-1.737114072432369,-9.110061140626714,0.15053985065579845
33510,6841.235048438545,0.00045647065,0.0003876097,0.0008946443,26.52707673238149,-2.430308004656107,16.38046147088241,-4.512869878046388,21.198797599621017,-17.35987045894506,-2.9562415150473593,-9.829783337945047,1.761660405903707
