Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Na_x,J_Na_y,J_Na_z,J_K_x,J_K_y,J_K_z,J_Cl_x,J_Cl_y,J_Cl_z
30180,7425.113839056977,-0.00076206244,0.0008175881,-0.0006103567,7.872453745416095,5.536913236776317,9.25089054425941,6.890340185419843,-0.3901786413380268,3.921607257716543,17.60045340907982,-8.270077695057658,-16.99212628571461
30185,7425.113839056977,-0.0008497164,0.0009041863,-0.00073269464,5.923647153094606,4.158586160016429,8.754013995385566,7.9480452913679605,-2.076033548019951,4.605202827098848,18.4915549228117,-5.205895772503787,-17.178845191925053
30190,7425.113839056977,-0.00094809727,0.00094176095,-0.0008731636,4.3679309702326625,2.673156950702295,7.932543692943245,9.078480224209997,-3.79847910190165,5.098206228441283,18.91683621786433,-1.9980209211733746,-16.850378451893835
30195,7425.113839056977,-0.0010614409,0.0009339307,-0.0010100574,3.219452026359903,1.0556680599033,6.900988085493981,10.247427117198056,-5.442874842837229,5.482511364475812,18.89636816820348,1.2638635830136637,-16.20312797986974
30200,7425.113839056977,-0.001181476,0.0008885294,-0.0011221244,2.4717053212641247,-0.7649364261459064,5.812791385369813,11.42390426409325,-6.883744192663469,5.862892196483896,18.467637738034682,4.525337337754678,-15.495311980609973
30205,7425.113839056977,-0.0012888646,0.0008131017,-0.0011956496,2.119609833561953,-2.8206834562562015,4.777652796252616,12.582291378634505,-8.003385143482772,6.336471847468799,17.66134581233564,7.700725199169968,-14.933753079779699
30210,7425.113839056977,-0.0013661799,0.0007136457,-0.001227775,2.1618784334111467,-5.058877365977508,3.852573312961134,13.695785640217178,-8.704581419105127,6.968231913429207,16.50558290882691,10.640115111654302,-14.640433606439665
30215,7425.113839056977,-0.0014074415,0.00059423014,-0.0012232603,2.5858178014220528,-7.386597938305468,3.083767860664259,14.729065973126907,-8.91932021315233,7.778760905922551,15.048362818327972,13.182574365239846,-14.682157144944025
30220,7425.113839056977,-0.0014223107,0.00045819557,-0.0011887493,3.35113822517971,-9.742495955558377,2.5209203157158053,15.63582175800262,-8.617275509949197,8.743949585026002,13.376286246001884,15.236427751692675,-15.08449829739805
30225,7425.113839056977,-0.0014343065,0.00031291,-0.0011319043,4.387020955740555,-12.101657772737862,2.175373216569162,16.36072962770855,-7.812985989274695,9.803046692271181,11.615495492819944,16.79130010198699,-15.798048351662533
30230,7425.113839056977,-0.0014695688,0.00017431211,-0.0010652243,5.598153065342302,-14.402711633180928,1.9723732325531027,16.84537319622619,-6.567058346731303,10.87138135639108,9.919719879569355,17.846426236293183,-16.663383011224532
30235,7425.113839056977,-0.0015381183,6.418767e-05,-0.0010046983,6.869967771291812,-16.4866930660456,1.7705103081409765,17.040465579205247,-4.97840074167698,11.85508130049422,8.452812720493283,18.34174994222397,-17.445219979165294
30240,7425.113839056977,-0.0016259219,-8.063672e-07,-0.000960261,8.079425925394135,-18.133085984292016,1.452030831178738,16.925919483340163,-3.168721676602674,12.66501298103978,7.357900527488026,18.178463783401668,-17.936672263220704
30245,7425.113839056977,-0.0017072642,-1.6259124e-05,-0.00092661555,9.122098706944344,-19.168732647406696,0.9868054479905115,16.531188485879152,-1.2648764122591303,13.226664784760231,6.709958713328658,17.310265159942915,-18.033098452817672
30250,7425.113839056977,-0.0017632497,1.3010969e-05,-0.00088726904,9.939675651779652,-19.549908973581374,0.3944982099112826,15.94135335633187,0.6129766195858801,13.484343473584175,6.482216797577846,15.813588389822167,-17.698469767891247
30255,7425.113839056977,-0.0017899366,7.96699e-05,-0.00082810555,10.523269201133841,-19.35838464305842,-0.33282708234921987,15.278653519570849,2.3522089889352182,13.403351025062165,6.56132320681422,13.882831721924065,-16.89015221029552
30260,7425.113839056977,-0.0017971135,0.00017694119,-0.0007467064,10.892839057057902,-18.727583268394564,-1.242753556741925,14.663603590743929,3.8418811801871,12.976078416427498,6.806803484395229,11.76235819957313,-15.552953065764477
30265,7425.113839056977,-0.001799715,0.00029898685,-0.0006508335,11.0664577384957,-17.75785996072144,-2.3674674003411633,14.173168639245755,4.972609037458371,12.231035628437184,7.123619575896325,9.661906940816182,-13.683196307544154
30270,7425.113839056977,-0.0018081528,0.00043860544,-0.0005519272,11.02618485985542,-16.478047973979386,-3.68443230988644,13.816322491670558,5.649644086324317,11.23534555102489,7.520738713005582,7.705059828240367,-11.37054100987773
30275,7425.113839056977,-0.0018220679,0.0005820721,-0.00046196676,10.699299779426585,-14.8659853735181,-5.1333963576268875,13.537569239188862,5.812360709778202,10.081488339631703,8.12637712866194,5.9302806096202705,-8.767719585556213
30280,7425.113839056977,-0.0018308649,0.0007018651,-0.000394182,9.989539484166668,-12.902465663522065,-6.662891397763567,13.244370794191909,5.445419407447391,8.861922808298202,9.129335905513242,4.33370222052875,-6.018658918792811
30285,7425.113839056977,-0.0018207046,0.0007576694,-0.00036094277,8.86647829277419,-10.627023522304707,-8.271328189171735,12.843201960461425,4.575406720037333,7.646625814873202,10.653566034700587,2.928273121831829,-3.19492525944536
30290,7425.113839056977,-0.001783936,0.0007159464,-0.00036596027,7.444297827962801,-8.16499076615136,-10.008947946918603,12.267781078007701,3.2601662127176514,6.474857351256302,12.651167549899354,1.781480908557592,-0.2855371863874314
30295,7425.113839056977,-0.0017234697,0.00057786796,-0.00039998497,5.9529487801853245,-5.703721114393457,-11.91241213794613,11.490991753609574,1.5814421857990073,5.359543599707846,14.919305842763373,0.9989353792298328,2.7332407175568516
30300,7425.113839056977,-0.0016492808,0.00038390022,-0.00044587484,4.622422669425503,-3.432428383293055,-13.922072574252283,10.522697489326543,-0.3561301213144352,4.294979350033115,17.21812630019916,0.6652149917172476,5.807465363200732
30305,7425.113839056977,-0.0015752775,0.00018953827,-0.00048520404,3.6063219261866095,-1.4785039033332312,-15.878049550712362,9.40054824476816,-2.423994958090135,3.261602279354717,19.356376245534875,0.7791556087486575,8.796819089956962
30310,7425.113839056977,-0.0015184161,3.89359e-05,-0.00050285144,2.9838976110101783,0.13292703025664154,-17.59207754892826,8.180166941841762,-4.473224137431772,2.2275976916818916,21.19918171064206,1.216953889765163,11.544851438653112
30315,7425.113839056977,-0.001493086,-4.79449e-05,-0.0004917626,2.7806576042337108,1.4736530156195924,-18.91947307409258,6.926862350452082,-6.346071310620121,1.1504837029453636,22.655726335852023,1.7490748491145762,13.949360879652499
30320,7425.113839056977,-0.0015031818,-7.49817e-05,-0.00045681014,2.9661955662292874,2.6618687890267294,-19.79251733107206,5.707771520685454,-7.8947768016682875,-0.018411415866266267,23.68927921003001,2.109564411754063,15.991300453602896
30325,7425.113839056977,-0.0015396025,-6.1890576e-05,-0.0004135698,3.4428276198366055,3.794529120238539,-20.220222550691446,4.583307107643449,-9.003430410799865,-1.3252918621845162,24.337111284214423,2.0855578921546387,17.725885896771175
30330,7425.113839056977,-0.0015858783,-3.3838438e-05,-0.00038186755,4.052674824305285,4.898828032460105,-20.265124279758066,3.5995435262833393,-9.607264579908133,-2.8016011170991826,24.711027648172838,1.5850928095133294,19.24709702704514
30335,7425.113839056977,-0.0016249568,-1.0688682e-05,-0.00037602693,4.608285396147693,5.931079384235009,-20.004439707219472,2.7868470216147743,-9.70238730108531,-4.4498092180586175,24.968113553212113,0.6479642066533757,20.634620322126462
30340,7425.113839056977,-0.0016422361,2.0991749e-07,-0.00039802885,4.935883496473905,6.822085872005946,-19.490006730382206,2.1669487552811537,-9.339066499387172,-6.228865235810902,25.260413662119618,-0.6063632494624152,21.899243283133732
30345,7425.113839056977,-0.0016273585,4.326631e-06,-0.00043714163,4.9206415854502845,7.528171891571137,-18.728928859563652,1.763795239692043,-8.598451148712684,-8.043093405565543,25.678809282261007,-2.0530648121930124,22.952393703420068
30350,7425.113839056977,-0.0015786996,1.3407544e-05,-0.00047694801,4.541088274135034,8.047016348306816,-17.696898590962274,1.6075289500380308,-7.565580069561747,-9.744693000018543,26.214628989546554,-3.604780624398666,23.621962849155356
30355,7425.113839056977,-0.0015060713,3.7087e-05,-0.0005023476,3.8770153674492747,8.400968928904067,-16.373241950188216,1.7243221613483537,-6.316589860778098,-11.161246753286637,26.76190868088174,-5.207723300059991,23.714859649050606
30360,7425.113839056977,-0.0014268107,7.776422e-05,-0.0005034401,3.086894862077969,8.617517094443347,-14.77165022435814,2.1153295080315333,-4.925134032536794,-12.143104647180536,27.161021956457205,-6.8157274211652865,23.095125425390517
30365,7425.113839056977,-0.0013587533,0.00013110905,-0.00047789176,2.3635111883420166,8.720109229408,-12.953831606500657,2.740656586271469,-3.4730875525324336,-12.606269688065169,27.259078590341176,-8.370366127618547,21.740471646267903
30370,7425.113839056977,-0.0013155331,0.0001888756,-0.00043121603,1.8791186397508852,8.7222648562628,-11.031561118332078,3.5268385980838124,-2.0474011098317533,-12.551928172800928,26.957289310587548,-9.798208363342356,19.763859557742773
30375,7425.113839056977,-0.001303811,0.00024254844,-0.0003748131,1.7346886124366572,8.621811757987334,-9.160613234198294,4.398462583929685,-0.7220750592437115,-12.062833080690126,26.230095432533453,-11.02308126505792,17.403816634741826
30380,7425.113839056977,-0.0013204417,0.00028703862,-0.0003209943,1.9326182408628645,8.401976622949324,-7.522895280100538,5.30781015061926,0.4580544311925232,-11.281079481744914,25.122818290973264,-11.983375562484957,14.984345088792917
30385,7425.113839056977,-0.0013511282,0.00032319396,-0.00027746556,2.3827568182320826,8.042454306514546,-6.298013213825223,6.235222063209548,1.4762867062986484,-10.368173923070376,23.745267866125396,-12.642085271109833,12.846557336489791
30390,7425.113839056977,-0.001374333,0.00035691704,-0.00024431033,2.9338906451236832,7.534130838682277,-5.630678506185839,7.162825685358583,2.3298753724252474,-9.458227641645665,22.266530514463447,-12.987350462938563,11.269276195518259
30395,7425.113839056977,-0.00137066,0.00039480408,-0.00021549477,3.4164482749626766,6.889239812390687,-5.599429478765821,8.049999363831699,3.0215709589706448,-8.626026334791987,20.89679898422917,-13.034154860290952,10.405825828569146
30400,7425.113839056977,-0.0013310427,0.00043979153,-0.00018399708,3.6901164760354,6.143473419028768,-6.194210145875995,8.834167458984993,3.5666438275388805,-7.882619682988462,19.8389625688448,-12.83346134436121,10.257199793358819
30405,7425.113839056977,-0.0012589097,0.00048937334,-0.00014871637,3.6921262806433512,5.35066982471736,-7.313796766072053,9.455301533193378,4.0045315037427835,-7.191751276024464,19.21581871157985,-12.478545521374121,10.685918084003426
30410,7425.113839056977,-0.0011667976,0.000536543,-0.00011783317,3.4665511777354547,4.571555618257579,-8.786997988426014,9.88558857517124,4.397379881120742,-6.493120325185174,19.011106664942133,-12.092279658502745,11.460488243828514
30415,7425.113839056977,-0.0010725512,0.00057238236,-0.00010487513,3.1476799580602526,3.8593692743678814,-10.412267869126232,10.147239866380332,4.810888946406067,-5.7231544676813275,19.06832669923613,-11.793602187461572,12.315792453620453
30420,7425.113839056977,-0.0009959085,0.0005891985,-0.00011998473,2.8990673500836417,3.2477143354125557,-12.004738574344387,10.312314727802331,5.287812125345683,-4.829638616725591,19.15186438877452,-11.65887069485913,13.014747600827466
30425,7425.113839056977,-0.00095428276,0.00058335735,-0.00016238172,2.8459626645623928,2.746666502848629,-13.43092927604332,10.48729720534935,5.828110430051764,-3.780350818260361,19.0299868044537,-11.698120894623086,13.391650322365964
30430,7425.113839056977,-0.0009569135,0.00055630197,-0.00021807042,3.03182171407272,2.34911390646167,-14.612694207195762,10.788396567157506,6.384506247661649,-2.56760776752688,18.54302837095082,-11.856964276518253,13.360672178350434
30435,7425.113839056977,-0.0010010699,0.00051397976,-0.0002648499,3.40277498405041,2.040116470908205,-15.503551099131741,11.314266139750867,6.874395180869669,-1.2097299982195011,17.646205498117247,-12.037855793020269,12.8936513708828
30440,7425.113839056977,-0.0010739228,0.00046530418,-0.0002824476,3.8230134918819374,1.798598215546835,-16.05823346071223,12.12324029747866,7.201524802124821,0.2511776851208358,16.41699272703471,-12.123466895975492,11.987425940140788
30445,7425.113839056977,-0.0011592952,0.0004199575,-0.00026447547,4.125389597506654,1.5941945029780151,-16.214160295005733,13.220522756703176,7.27658374041266,1.7560982667020832,15.017333907745238,-11.994122000884515,10.638432353793586
30450,7425.113839056977,-0.0012445287,0.00038674378,-0.00022264663,4.173520818531614,1.396374800854491,-15.895649930810336,14.55897884326292,7.030561953889901,3.239282519771421,13.63074659566218,-11.550280491290748,8.836737980973746
30455,7425.113839056977,-0.0013226896,0.0003730457,-0.00017911737,3.8932159267758095,1.2007668893733436,-15.043353173236692,16.054675207979336,6.422468328235026,4.638507238653088,12.415355173344038,-10.746578734227539,6.585216672407524
30460,7425.113839056977,-0.0013895957,0.00038407516,-0.00015282143,3.264716038106343,1.052536641016931,-13.65557806598257,17.61271911797517,5.4454221792962,5.902922927120216,11.485811176530367,-9.621302440418244,3.933025845086786
30465,7425.113839056977,-0.0014393277,0.00042048327,-0.00015059697,2.3119160571847885,1.0388955061229437,-11.812849344908257,19.154201934891134,4.129790468841292,6.998395805769375,10.897128222341669,-8.292029474701817,0.994824284287871
30470,7425.113839056977,-0.0014642002,0.0004763893,-0.00016809507,1.1107236050345082,1.2436305508476009,-9.664902005203416,20.633071959679324,2.5395748899295523,7.911149693360329,10.619450440447222,-6.906548672414797,-2.06587693207216
30475,7425.113839056977,-0.0014601485,0.00054013537,-0.0001968903,-0.20558418635781073,1.6910453290060188,-7.38820500898576,22.036717260160327,0.7618412761344175,8.64922733646219,10.532112841027525,-5.576229833762196,-5.080651486903252
30480,7425.113839056977,-0.0014335174,0.0005995064,-0.00022994133,-1.4689552127013317,2.3174787237534558,-5.141542771755428,23.37239799872474,-1.105658874445452,9.240341682996789,10.459803088545124,-4.335162850850762,-7.918428173230088
30485,7425.113839056977,-0.0014007268,0.00064770796,-0.0002620279,-2.5165892001671457,2.985038074070334,-3.041264991687723,24.648713923698192,-2.963346582406759,9.725725511636686,10.231121071038329,-3.1450343778278373,-10.504089958703435
30490,7425.113839056977,-0.0013789902,0.00068548066,-0.00028902318,-3.2183089280181596,3.526448462466223,-1.1594693055055643,25.86244895959713,-4.713302377304446,10.151959507837294,9.719105935341458,-1.9364887623568992,-12.8121195170384
30495,7425.113839056977,-0.0013741278,0.00071723195,-0.00031010376,-3.4794771429472178,3.8042687942892455,0.46187630512874533,26.996232970030515,-6.2600016326164205,10.563241872014462,8.846490098140452,-0.6676095611446407,-14.844747604059695
30500,7425.113839056977,-0.0013745045,0.00074409717,-0.00033172555,-3.2339557101870753,3.7573842289661172,1.7875496192166533,28.024824549075102,-7.512360256913329,10.995625615696753,7.572376750046423,0.6316336890622871,-16.602804641097062
30505,7425.113839056977,-0.001357079,0.0007584109,-0.00036595864,-2.445147690304366,3.3967319946481505,2.764165613774159,28.923689229539715,-8.390065053949458,11.473027424685114,5.884703912518198,1.86999081653906,-18.056822304220812
30510,7425.113839056977,-0.0013017305,0.00074524054,-0.0004223377,-1.1186674946214052,2.7543005584106224,3.313334908599491,29.673702979692724,-8.83424146901825,12.00444106085908,3.808209881670958,2.9565987690175772,-19.13740517962656
30515,7425.113839056977,-0.0012025306,0.00068994553,-0.0005005284,0.6811968527624392,1.850420227414733,3.3662775792484085,30.2588122857096,-8.819036387480539,12.582521412465415,1.423236372943105,3.845274080388694,-19.768427967592334
30520,7425.113839056977,-0.0010681745,0.0005872697,-0.0005913754,2.825675103872266,0.7096296271214753,2.92243141032056,30.658924398251646,-8.358651108128923,13.183947467771048,-1.1213537902761486,4.525679458884979,-19.92600771211897
30525,7425.113839056977,-0.000915253,0.0004459943,-0.0006826473,5.141090669684411,-0.6192899989251528,2.07080454054928,30.84554934158676,-7.506507933916966,13.771450251342888,-3.623394575198577,5.002456285662474,-19.66188387846073
30530,7425.113839056977,-0.00076281343,0.00028728083,-0.0007642381,7.446327361380754,-2.076117346423043,0.9475256668677237,30.78670092302217,-6.347600584113481,14.297009004609407,-5.8697829400110235,5.300376309335691,-19.064163855227033
30535,7425.113839056977,-0.000630441,0.00013822122,-0.0008297354,9.580974787416126,-3.6209745866431975,-0.32920271293617254,30.460681314286365,-4.987580415962386,14.706789345809938,-7.678411012523897,5.485213032693563,-18.197215562273467
30540,7425.113839056977,-0.0005349926,2.2462684e-05,-0.0008786016,11.412499599763322,-5.2537199399581285,-1.6938483769997497,29.870260112948916,-3.539786190735411,14.948648441006501,-8.91951481701773,5.670164164416773,-17.074428966264396
30545,7425.113839056977,-0.00048335237,-4.7739046e-05,-0.00091774954,12.835315262222796,-7.005823187044907,-3.1266251104171765,29.048095033639573,-2.1097585564953096,14.981004296836744,-9.520165518012908,5.992239868602182,-15.6740081624112
30550,7425.113839056977,-0.0004678651,-7.4756346e-05,-0.00095798005,13.775700378588876,-8.913118308979929,-4.628942520787046,28.050314206619984,-0.7792770222936287,14.778899117222153,-9.462770157664927,6.569053626918533,-13.969585545822202
30555,7425.113839056977,-0.0004694931,-7.132398e-05,-0.0010057553,14.198105834837143,-10.987603131174723,-6.198331153391431,26.94199563011807,0.40490236892719533,14.33381015193865,-8.77685709077577,7.459359147649392,-11.955108027900717
30560,7425.113839056977,-0.00046564188,-5.1193452e-05,-0.001057567,14.10361587731105,-13.201123261739298,-7.794725358624515,25.780512472990264,1.433077866911388,13.648193128172554,-7.520884145915437,8.644703855128482,-9.673096757763282
30565,7425.113839056977,-0.00043902601,-2.1951771e-05,-0.0011040646,13.524906932614352,-15.487763389350757,-9.297770886558379,24.602542996594824,2.325373313743964,12.730079311140997,-5.764205710364142,10.039048486223491,-7.251937334750482
30570,7425.113839056977,-0.00038496783,1.287654e-05,-0.001140103,12.531228838930218,-17.763290152334402,-10.495067578325784,23.419072968376884,3.1194288412766555,11.592109930576239,-3.587057557761171,11.520519849585773,-4.916671207598986
30575,7425.113839056977,-0.00031484515,4.58864e-05,-0.0011707933,11.247723082900592,-19.943809233222588,-11.1504335024948,22.219174003284014,3.8580197997666774,10.254935624767514,-1.1036529532741017,12.962447796938969,-2.9241309782228666
30580,7425.113839056977,-0.0002519498,6.4794585e-05,-0.0012063609,9.861260118291934,-21.94508951330734,-11.133740518555083,20.98060949833688,4.5801921660618055,8.751293804051073,1.521374487177856,14.241555708651303,-1.437182217807322
30585,7425.113839056977,-0.00022123908,6.2340936e-05,-0.0012502731,8.569848534368903,-23.66575946651809,-10.512220696975513,19.681526095432663,5.316555143189813,7.127469586861679,4.1118695343882825,15.225862612380086,-0.434877672119959
30590,7425.113839056977,-0.00023630078,4.0319188e-05,-0.0012920885,7.492204265212164,-24.975578144122295,-9.521038743273133,18.309055249018886,6.087107863918843,5.44178667048456,6.561984812150336,15.765128684024392,0.2596232819559656
30595,7425.113839056977,-0.0002911372,-1.3850672e-06,-0.0013151894,6.626370501276795,-25.726781484411358,-8.43333478363784,16.86290875503799,6.899801982029657,3.7612876998702793,8.873965167316614,15.703638133292566,0.8524183291160128
30600,7425.113839056977,-0.00036541157,-6.993271e-05,-0.0013113866,5.898279431423106,-25.78248991992095,-7.411312273501247,15.354307501716889,7.749496072786768,2.157413046303387,11.110657435310541,14.909652467320276,1.4342702236176117
30605,7425.113839056977,-0.00043539994,-0.00017173102,-0.00129142,5.248320724918557,-25.048748717296434,-6.45423046558208,13.801695262305643,8.61838196585586,0.7011378663139256,13.313227993237719,13.307025525040237,1.9334634118317346
30610,7425.113839056977,-0.00048147596,-0.00030390453,-0.0012838299,4.702046089687172,-23.509124018035976,-5.482982514081962,12.224677998312455,9.477916340439606,-0.5411053367440974,15.436519863029213,10.907866287770757,2.204458725268937
30615,7425.113839056977,-0.00049174577,-0.0004514639,-0.0013209303,4.388928717829657,-21.244414894814867,-4.446792425214519,10.63866904284985,10.290644488058659,-1.5097576730420617,17.335646281866325,7.830428845629088,2.1369207300808277
30620,7425.113839056977,-0.0004637994,-0.0005891905,-0.0014162025,4.477872070483244,-18.413788369189746,-3.3520437912226067,9.052645243800708,11.009779584980151,-2.154308039551127,18.832726911357717,4.280667075667029,1.6867223111070873
30625,7425.113839056977,-0.00040248357,-0.000690189,-0.0015515807,5.053957865113006,-15.226396268537961,-2.236036339643399,7.471331964547045,11.576801287545548,-2.4372125067909853,19.837954405127498,0.5262532680006053,0.8536190719971275
30630,7425.113839056977,-0.00031604402,-0.0007395844,-0.001687455,6.034085958459144,-11.939886788825419,-1.1455102148898755,5.9002622422903945,11.919719953159527,-2.3394672565689536,20.42889594597346,-3.103174876274549,-0.33465238129592834
30635,7425.113839056977,-0.00021512229,-0.0007443527,-0.0017882964,7.202602127755853,-8.839844130025622,-0.1320759673104499,4.3506576787240006,11.95535194954982,-1.865874381748457,20.809984304607305,-6.238849282213069,-1.8216793829467859
30640,7425.113839056977,-0.00011263274,-0.0007311414,-0.0018400531,8.336986395188177,-6.1560325721171365,0.749112301955754,2.8406029604575256,11.597832049650153,-1.0469634236121994,21.185654746393816,-8.565140719415671,-3.5217786237824837
30645,7425.113839056977,-2.2117756e-05,-0.00073020667,-0.0018471542,9.296808232533039,-3.984770139368801,1.4456151220478182,1.391947439629785,10.773296602574648,0.06432443064588012,21.67448856855826,-9.911867795678722,-5.329569427127174
30650,7425.113839056977,4.6371024e-05,-0.0007567105,-0.0018195409,10.010988954761814,-2.296038208495332,1.922048312591321,0.02507398986015774,9.43811157856044,1.3997885438186284,22.32718108956379,-10.265414979606446,-7.141466405997381
30655,7425.113839056977,8.994933e-05,-0.0008030431,-0.001763469,10.428947838141283,-0.9962909603442285,2.180630309763181,-1.2442506477764477,7.596117288036565,2.883992098666539,23.17854679085923,-9.723167852956271,-8.884251874913208
30660,7425.113839056977,0.00011431374,-0.00084534654,-0.0016803016,10.509539519103527,0.01791251911109737,2.2802252760751776,-2.4041106911118,5.310442728167349,4.44251344260894,24.257815058997778,-8.451696739351268,-10.542368140135114
30665,7425.113839056977,0.00013152006,-0.0008587943,-0.0015736014,10.242935697644242,0.8349783169591345,2.3363673535217435,-3.444139497960368,2.7062123237178612,6.012004969070147,25.564447545140695,-6.664531875439222,-12.168001667358833
30670,7425.113839056977,0.00015491407,-0.00083215506,-0.0014566705,9.662994258129146,1.5182094666573969,2.4838412235561904,-4.357211460768686,-0.03911714136620681,7.551129380540913,27.057460812582406,-4.602433523153392,-13.85459985797915
30675,7425.113839056977,0.00019425634,-0.0007721481,-0.0013536353,8.832159518033421,2.1010125227670935,2.8111516382936292,-5.146135073560136,-2.7190073238116392,9.046794584944763,28.677219193803282,-2.505346243812907,-15.677575472152785
30680,7425.113839056977,0.0002515052,-0.00069633324,-0.001289583,7.813234719565315,2.5907502970380056,3.308454541301578,-5.829769722346566,-5.129803420295959,10.511684358861856,30.37977874283189,-0.5842880229276677,-17.639768071145046
30685,7425.113839056977,0.00031957173,-0.00062117685,-0.001277922,6.648840235371807,2.9827914613864825,3.8625976415072714,-6.439420090242053,-7.101902991784756,11.974564794394357,32.153823605883915,0.9957704302403623,-19.656791856406745
30690,7425.113839056977,0.00038392525,-0.000554627,-0.0013139056,5.362325981968951,3.277085158829691,4.2991824161303125,-7.003235793261887,-8.52371127145716,13.467263668471535,34.00415364260841,2.123284654034057,-21.586075641232856
30695,7425.113839056977,0.0004267923,-0.0004962147,-0.0013801774,3.9831681197121904,3.487628689528182,4.453812236433256,-7.525550809523804,-9.357045715973529,15.011127552754012,35.9056265888624,2.74607547474878,-23.284569366865806
30700,7425.113839056977,0.00043162907,-0.0004421695,-0.0014592772,2.5831693233869544,3.6394881714890372,4.246576860977617,-7.974261029769434,-9.641600283445316,16.60663647022896,37.754335553499295,2.8787705698676165,-24.672842986786964
30705,7425.113839056977,0.00038627422,-0.00039050166,-0.0015416725,1.2922687245529403,3.7569146438994805,3.722264638124578,-8.285998782936549,-9.48231761478428,18.230570995963472,39.356973694720466,2.602061751477579,-25.772465403859133
30710,7425.113839056977,0.0002863649,-0.0003423388,-0.0016236486,0.26790205141261714,3.8536453075952606,3.0292777778971844,-8.389234552189482,-9.019328537048297,19.83985147129145,40.48457623334372,2.042342227027608,-26.688759089918495
30715,7425.113839056977,0.00013878405,-0.00029690706,-0.0017008377,-0.3691541484975278,3.9319602219433447,2.35685809208862,-8.23461219857247,-8.394246810290952,21.37385527805757,40.96701002122548,1.338945451580718,-27.55034325645629
30720,7425.113839056977,-3.7138954e-05,-0.0002454384,-0.0017636855,-0.5885648606152082,3.9812089130386186,1.876155664319775,-7.818424405303195,-7.730240327739012,22.75006158794142,40.77023330313689,0.6256904990757786,-28.445847217631854
30725,7425.113839056977,-0.00021052404,-0.00017334906,-0.0017986898,-0.4587412988865073,3.9665230731874637,1.7048914216333264,-7.18957064044345,-7.12846319156597,23.861377915500025,40.011555986383726,0.038599150665310944,-29.385899220879804
30730,7425.113839056977,-0.00034420151,-7.1326154e-05,-0.0017916483,-0.10110508942560048,3.820255810769967,1.8838159841592619,-6.43787636592289,-6.668518056283576,24.592313572573158,38.90222534368816,-0.2750788150392174,-30.295759672572142
30735,7425.113839056977,-0.0004048014,5.4684573e-05,-0.0017317871,0.3942940303288376,3.4650122275974438,2.357779304105314,-5.66928782118022,-6.401807143714906,24.865268950061115,37.63823748989384,-0.18654628822670638,-31.04267856517372
30740,7425.113839056977,-0.00037901205,0.00018459148,-0.0016167343,1.0387099436458982,2.8763369225684157,2.980078966067046,-4.97857909495771,-6.343261248681302,24.701510539814745,36.30311251896893,0.3435828346339722,-31.50121985134437
30745,7425.113839056977,-0.00028461154,0.00029632694,-0.001456921,1.9320487046545338,2.1454995503567345,3.562325542779397,-4.429352975258114,-6.4779377948780175,24.24636557999268,34.86054772031896,1.2090967925189793,-31.628321310721095
30750,7425.113839056977,-0.00016403945,0.00037475466,-0.0012744205,3.173690955741421,1.484207096347209,3.9452142047315624,-4.045387841517837,-6.784931757383674,23.717146028631507,33.234940351065966,2.1773833917853107,-31.481990455123462
30755,7425.113839056977,-6.0793598e-05,0.00041200256,-0.0010938287,4.7937037690764726,1.1602666383782063,4.034176968235804,-3.8122690921523077,-7.259639452522606,23.30367997574079,31.38180871667175,2.9760315563888025,-31.157487180518086
30760,7425.113839056977,9.0263967e-07,0.00040464726,-0.00093380956,6.756478434942637,1.4073629736607547,3.7910992949849946,-3.6867580350631375,-7.91848727757497,23.09991146932746,29.293523256236586,3.387782802255783,-30.710641205082812
30765,7425.113839056977,2.0764628e-05,0.00035474933,-0.000805534,8.995819475404655,2.3582920737384576,3.214296483273208,-3.6099653329843173,-8.790450622555,23.102962687715017,26.977389755335754,3.3088170990902537,-30.136889279128628
30770,7425.113839056977,1.2921015e-05,0.00027263907,-0.00071521633,11.432335715003514,4.021136587121336,2.322533963297608,-3.5196991555244663,-9.905263647606262,23.24557202681329,24.45060738091962,2.7607856236261767,-29.38773618366376
30775,7425.113839056977,-7.894305e-06,0.00017608072,-0.0006662712,13.964056779911711,6.289705253984183,1.1418385945061322,-3.360061104879166,-11.278694244329019,23.419853404864373,21.759248104683884,1.8656475608384433,-28.381322190172614
30780,7425.113839056977,-3.8593276e-05,8.354049e-05,-0.0006586075,16.446867219875653,8.975737630070773,-0.2991862301724746,-3.0901068097632747,-12.893169123954292,23.485070185954765,19.006483321895594,0.7940900788651515,-27.0055139926606
30785,7425.113839056977,-9.109539e-05,6.9539587e-06,-0.0006857211,18.691693996913465,11.855846266001578,-1.963475343892335,-2.691136704241689,-14.681919280530794,23.275176784897422,16.36268634294794,-0.297268652908512,-25.1313314646066
30790,7425.113839056977,-0.00018197912,-5.131243e-05,-0.0007327002,20.502658993098713,14.71867779859295,-3.8008533844341423,-2.167956440593586,-16.532248239946288,22.623746488158513,14.028541069283891,-1.3097710579606652,-22.6425232099462
30795,7425.113839056977,-0.00031576876,-9.5448355e-05,-0.00077864813,21.75337931224314,17.391464613757677,-5.751227887253757,-1.540461181885366,-18.313117400797864,21.41139753782475,12.150325378194617,-2.2016888140207964,-19.479799873140845
